path	set	score	argmax
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_109__whitening_medium.png	filtered_fake	0.921360	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_109__combined_medium.png	filtered_fake	0.935252	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_109__combined_heavy.png	filtered_fake	0.941976	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_109__eye_enlarging.png	filtered_fake	0.878124	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_109__face_reshaping.png	filtered_fake	0.890861	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_110__smoothing_light.png	filtered_fake	0.933348	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_110__smoothing_medium.png	filtered_fake	0.942551	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_110__smoothing_heavy.png	filtered_fake	0.943699	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_110__whitening_medium.png	filtered_fake	0.434886	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_110__combined_medium.png	filtered_fake	0.948753	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_110__combined_heavy.png	filtered_fake	0.944701	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_110__eye_enlarging.png	filtered_fake	0.940452	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_110__face_reshaping.png	filtered_fake	0.940702	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_111__smoothing_light.png	filtered_fake	0.936156	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_111__smoothing_medium.png	filtered_fake	0.939088	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_111__smoothing_heavy.png	filtered_fake	0.945008	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_111__whitening_medium.png	filtered_fake	0.954017	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_111__combined_medium.png	filtered_fake	0.939456	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_111__combined_heavy.png	filtered_fake	0.942921	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_111__eye_enlarging.png	filtered_fake	0.952686	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_111__face_reshaping.png	filtered_fake	0.951215	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_112__smoothing_light.png	filtered_fake	0.934331	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_112__smoothing_medium.png	filtered_fake	0.941877	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_112__smoothing_heavy.png	filtered_fake	0.938237	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_112__whitening_medium.png	filtered_fake	0.940812	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_112__combined_medium.png	filtered_fake	0.945196	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_112__combined_heavy.png	filtered_fake	0.944770	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_112__eye_enlarging.png	filtered_fake	0.938459	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_112__face_reshaping.png	filtered_fake	0.935185	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_113__smoothing_light.png	filtered_fake	0.704362	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_113__smoothing_medium.png	filtered_fake	0.876684	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_113__smoothing_heavy.png	filtered_fake	0.897807	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_113__whitening_medium.png	filtered_fake	0.761838	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_113__combined_medium.png	filtered_fake	0.904912	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_113__combined_heavy.png	filtered_fake	0.892105	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_113__eye_enlarging.png	filtered_fake	0.894673	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_113__face_reshaping.png	filtered_fake	0.773362	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_114__smoothing_light.png	filtered_fake	0.923426	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_114__smoothing_medium.png	filtered_fake	0.941811	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_114__smoothing_heavy.png	filtered_fake	0.944505	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_114__whitening_medium.png	filtered_fake	0.948715	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_114__combined_medium.png	filtered_fake	0.947043	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_114__combined_heavy.png	filtered_fake	0.947061	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_114__eye_enlarging.png	filtered_fake	0.952077	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_114__face_reshaping.png	filtered_fake	0.952845	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_115__smoothing_light.png	filtered_fake	0.925826	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_115__smoothing_medium.png	filtered_fake	0.943740	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_115__smoothing_heavy.png	filtered_fake	0.941693	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_115__whitening_medium.png	filtered_fake	0.936994	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_115__combined_medium.png	filtered_fake	0.941991	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_115__combined_heavy.png	filtered_fake	0.940685	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_115__eye_enlarging.png	filtered_fake	0.923324	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_115__face_reshaping.png	filtered_fake	0.945144	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_116__smoothing_light.png	filtered_fake	0.935880	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_116__smoothing_medium.png	filtered_fake	0.942919	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_116__smoothing_heavy.png	filtered_fake	0.932764	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_116__whitening_medium.png	filtered_fake	0.951763	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_116__combined_medium.png	filtered_fake	0.949700	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_116__combined_heavy.png	filtered_fake	0.933283	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_116__eye_enlarging.png	filtered_fake	0.950907	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_116__face_reshaping.png	filtered_fake	0.950830	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_117__smoothing_light.png	filtered_fake	0.905548	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_117__smoothing_medium.png	filtered_fake	0.925572	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_117__smoothing_heavy.png	filtered_fake	0.929542	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_117__whitening_medium.png	filtered_fake	0.944630	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_117__combined_medium.png	filtered_fake	0.922751	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_117__combined_heavy.png	filtered_fake	0.924382	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_117__eye_enlarging.png	filtered_fake	0.943627	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_117__face_reshaping.png	filtered_fake	0.950391	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_118__smoothing_light.png	filtered_fake	0.905959	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_118__smoothing_medium.png	filtered_fake	0.948817	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_118__smoothing_heavy.png	filtered_fake	0.939384	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_118__whitening_medium.png	filtered_fake	0.887041	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_118__combined_medium.png	filtered_fake	0.943837	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_118__combined_heavy.png	filtered_fake	0.934492	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_118__eye_enlarging.png	filtered_fake	0.912395	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_118__face_reshaping.png	filtered_fake	0.917510	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_119__smoothing_light.png	filtered_fake	0.938174	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_119__smoothing_medium.png	filtered_fake	0.951007	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_119__smoothing_heavy.png	filtered_fake	0.946312	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_119__whitening_medium.png	filtered_fake	0.214949	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_119__combined_medium.png	filtered_fake	0.951676	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_119__combined_heavy.png	filtered_fake	0.951332	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_119__eye_enlarging.png	filtered_fake	0.133966	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_119__face_reshaping.png	filtered_fake	0.084917	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_120__smoothing_light.png	filtered_fake	0.940645	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_120__smoothing_medium.png	filtered_fake	0.951167	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_120__smoothing_heavy.png	filtered_fake	0.910271	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_120__whitening_medium.png	filtered_fake	0.369329	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_120__combined_medium.png	filtered_fake	0.945991	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_120__combined_heavy.png	filtered_fake	0.905331	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_120__eye_enlarging.png	filtered_fake	0.547469	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_120__face_reshaping.png	filtered_fake	0.182822	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_121__whitening_medium.png	filtered_fake	0.076969	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_122__smoothing_light.png	filtered_fake	0.932816	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_122__smoothing_medium.png	filtered_fake	0.950206	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_122__smoothing_heavy.png	filtered_fake	0.938993	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_122__whitening_medium.png	filtered_fake	0.946374	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_122__combined_medium.png	filtered_fake	0.947905	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_122__combined_heavy.png	filtered_fake	0.932083	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_122__eye_enlarging.png	filtered_fake	0.950162	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_122__face_reshaping.png	filtered_fake	0.940470	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_123__smoothing_light.png	filtered_fake	0.748240	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_123__smoothing_medium.png	filtered_fake	0.948319	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_123__smoothing_heavy.png	filtered_fake	0.940301	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_123__whitening_medium.png	filtered_fake	0.144095	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_123__combined_medium.png	filtered_fake	0.937502	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_123__combined_heavy.png	filtered_fake	0.929307	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_123__eye_enlarging.png	filtered_fake	0.051224	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_123__face_reshaping.png	filtered_fake	0.039017	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_124__smoothing_light.png	filtered_fake	0.856401	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_124__smoothing_medium.png	filtered_fake	0.919620	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_124__smoothing_heavy.png	filtered_fake	0.911644	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_124__whitening_medium.png	filtered_fake	0.903915	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_124__combined_medium.png	filtered_fake	0.914565	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_124__combined_heavy.png	filtered_fake	0.926016	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_124__eye_enlarging.png	filtered_fake	0.911678	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_124__face_reshaping.png	filtered_fake	0.925675	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_125__smoothing_light.png	filtered_fake	0.787876	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_125__smoothing_medium.png	filtered_fake	0.917012	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_125__smoothing_heavy.png	filtered_fake	0.899181	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_125__whitening_medium.png	filtered_fake	0.892062	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_125__combined_medium.png	filtered_fake	0.878406	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_125__combined_heavy.png	filtered_fake	0.902308	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_125__eye_enlarging.png	filtered_fake	0.682894	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_125__face_reshaping.png	filtered_fake	0.873080	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_126__smoothing_light.png	filtered_fake	0.901844	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_126__smoothing_medium.png	filtered_fake	0.921067	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_126__smoothing_heavy.png	filtered_fake	0.901238	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_126__whitening_medium.png	filtered_fake	0.613909	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_126__combined_medium.png	filtered_fake	0.930362	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_126__combined_heavy.png	filtered_fake	0.931609	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_126__eye_enlarging.png	filtered_fake	0.387994	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_126__face_reshaping.png	filtered_fake	0.160356	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_127__smoothing_light.png	filtered_fake	0.937898	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_127__smoothing_medium.png	filtered_fake	0.943206	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_127__smoothing_heavy.png	filtered_fake	0.941523	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_127__whitening_medium.png	filtered_fake	0.873295	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_127__combined_medium.png	filtered_fake	0.947068	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_127__combined_heavy.png	filtered_fake	0.943470	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_127__eye_enlarging.png	filtered_fake	0.756616	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_127__face_reshaping.png	filtered_fake	0.869839	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_128__smoothing_light.png	filtered_fake	0.925419	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_128__smoothing_medium.png	filtered_fake	0.938799	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_128__smoothing_heavy.png	filtered_fake	0.931533	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_128__whitening_medium.png	filtered_fake	0.211457	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_128__combined_medium.png	filtered_fake	0.942157	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_128__combined_heavy.png	filtered_fake	0.933799	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_128__eye_enlarging.png	filtered_fake	0.849249	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_128__face_reshaping.png	filtered_fake	0.952598	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_129__smoothing_light.png	filtered_fake	0.932006	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_129__smoothing_medium.png	filtered_fake	0.934978	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_129__smoothing_heavy.png	filtered_fake	0.930499	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_129__whitening_medium.png	filtered_fake	0.311490	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_129__combined_medium.png	filtered_fake	0.936576	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_129__combined_heavy.png	filtered_fake	0.921894	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_129__eye_enlarging.png	filtered_fake	0.873043	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_129__face_reshaping.png	filtered_fake	0.628754	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_130__smoothing_light.png	filtered_fake	0.943198	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_130__smoothing_medium.png	filtered_fake	0.934033	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_130__smoothing_heavy.png	filtered_fake	0.931434	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_130__whitening_medium.png	filtered_fake	0.949682	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_130__combined_medium.png	filtered_fake	0.941951	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_130__combined_heavy.png	filtered_fake	0.929143	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_130__eye_enlarging.png	filtered_fake	0.951270	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_130__face_reshaping.png	filtered_fake	0.928038	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_131__smoothing_light.png	filtered_fake	0.935419	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_131__smoothing_medium.png	filtered_fake	0.944690	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_131__smoothing_heavy.png	filtered_fake	0.938478	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_131__whitening_medium.png	filtered_fake	0.900398	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_131__combined_medium.png	filtered_fake	0.940407	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_131__combined_heavy.png	filtered_fake	0.940900	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_131__eye_enlarging.png	filtered_fake	0.954973	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_131__face_reshaping.png	filtered_fake	0.953080	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_132__smoothing_light.png	filtered_fake	0.434157	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_132__smoothing_medium.png	filtered_fake	0.375478	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_132__smoothing_heavy.png	filtered_fake	0.040757	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_132__whitening_medium.png	filtered_fake	0.243704	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_132__combined_medium.png	filtered_fake	0.249819	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_132__combined_heavy.png	filtered_fake	0.059435	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_132__eye_enlarging.png	filtered_fake	0.137311	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_132__face_reshaping.png	filtered_fake	0.097124	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_133__smoothing_light.png	filtered_fake	0.489640	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_133__smoothing_medium.png	filtered_fake	0.806692	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_133__smoothing_heavy.png	filtered_fake	0.691756	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_133__whitening_medium.png	filtered_fake	0.036678	0
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_133__combined_medium.png	filtered_fake	0.655526	1
C:\My_Project\AIGC\results\research\p1_r8_shadow_composite_tradeoff_20260819\stress_cache\fake_133__combined_heavy.png	filtered_fake	0.401472	0
