path	label	source
C:\My_Project\AIGC\celeba_train\145848.jpg	0	CelebA-train
C:\My_Project\AIGC\celeba_train\026828.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\fake\0\fake_4411_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_23913_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id37_0008\YouTube-real_00140_024.png	1	DF40-ddim
C:\My_Project\AIGC\AIGuard\fake\2\fake_26960_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_28448_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\0\fake_5294_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_49039.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\0\real_522.jpg	0	AIGuard-real
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_4532_1_smoothing.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\celeba_train\039037.jpg	0	CelebA-train
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_35427_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\014264_fake_27289_1_smoothing.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_8050_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\0\fake_536_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\1\real_15622_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\0\real_7011.jpg	0	AIGuard-real
C:\My_Project\AIGC\celeba_train\100588.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\real\4\real_47226.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\4\real_47953.jpg	0	AIGuard-real
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id47_0008\Celeb-real_id5_0009_011.png	1	DF40-pixart
C:\My_Project\AIGC\celeba_train\019135.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\real\4\real_49492.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_34146_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\celeba_train\086415.jpg	0	CelebA-train
C:\My_Project\AIGC\celeba_train\121222.jpg	0	CelebA-train
C:\My_Project\AIGC\vggface2_train_sample\n000385_0104_01.jpg	0	VGGFace2-train
C:\My_Project\AIGC\AIGuard\real\1\real_14808_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\celeba_train\071833.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\real\2\real_23160_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\4\real_44080_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_15634_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_26660_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\celeba_train\107067.jpg	0	CelebA-train
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_38200_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\020942_fake_49933_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_24059_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\lfw\David_Beckham\David_Beckham_0012.jpg	0	LFW
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\008904_fake_17464_1_smoothing.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\1\fake_15678_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\3\fake_39172_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\celeba_train\137069.jpg	0	CelebA-train
C:\My_Project\AIGC\lfw\Manuel_Jesus\Manuel_Jesus_0001.jpg	0	LFW
C:\My_Project\AIGC\AIGuard\fake\2\fake_27748_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\ddim\ff\661\900_230.png	1	DF40-ddim
C:\My_Project\AIGC\AIGuard\fake\2\fake_25442_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\fake_38820_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id9_0005\Celeb-real_id6_0005_203.png	1	DF40-sd2.1
C:\My_Project\AIGC\celeba_train\085648.jpg	0	CelebA-train
C:\My_Project\AIGC\lfw\Fujio_Mitarai\Fujio_Mitarai_0001.jpg	0	LFW
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_44134_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\lfw\Victoria_Clarke\Victoria_Clarke_0003.jpg	0	LFW
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_16272_1_smoothing.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\004957_fake_9291_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\real\2\real_28997_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\celeba_train\105595.jpg	0	CelebA-train
C:\My_Project\AIGC\imdbwiki_clean_sample\nm1928172_nm1928172_rm2576587008_1978-5-17_2006.jpg	0	IMDB-WIKI-clean
C:\My_Project\AIGC\lfw\Charlie_Zaa\Charlie_Zaa_0002.jpg	0	LFW
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\fake_6798_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id58_0005\Celeb-real_id26_0007_206.png	1	DF40-ddim
C:\My_Project\AIGC\celeba_train\099301.jpg	0	CelebA-train
C:\My_Project\AIGC\lfw\Steve_Alford\Steve_Alford_0001.jpg	0	LFW
C:\My_Project\AIGC\AIGuard\fake\0\fake_5050_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_18657_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_9170_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id48_0003\20715.png	1	DF40-SiT
C:\My_Project\AIGC\AIGuard\fake\0\fake_4183_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\DiT\cdf\Fake_from_Youtube-real\00272\6449.png	1	DF40-DiT
C:\My_Project\AIGC\AIGuard\real\3\real_34736_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_18263_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\3\fake_34218_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\018737_fake_44564_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_46549_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\vggface2_train_sample\n000398_0157_01.jpg	0	VGGFace2-train
C:\My_Project\AIGC\lfw\Tony_LaRussa\Tony_LaRussa_0001.jpg	0	LFW
C:\My_Project\AIGC\celeba_train\016493.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\real\2\real_28979_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\celeba_train\140357.jpg	0	CelebA-train
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\fake_14846_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\2\fake_26204_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Richard_Penniman\Richard_Penniman_0001.jpg	0	LFW
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\006120_fake_14188_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id49_0004\Celeb-real_id6_0002_472.png	1	DF40-ddim
C:\My_Project\AIGC\AIGuard\fake\1\fake_18906_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_25967_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\celeba_train\013911.jpg	0	CelebA-train
C:\My_Project\AIGC\celeba_train\105816.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\real\3\real_35746_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\celeba_train\105206.jpg	0	CelebA-train
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_37485_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\celeba_train\032296.jpg	0	CelebA-train
C:\My_Project\AIGC\celeba_train\130358.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\real\0\real_9177.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_36917_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Tang_Jiaxuan\Tang_Jiaxuan_0010.jpg	0	LFW
C:\My_Project\AIGC\AIGuard\real\3\real_38075_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\008251_fake_16683_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\lfw\Dany_Heatley\Dany_Heatley_0001.jpg	0	LFW
C:\My_Project\AIGC\AIGuard\real\0\real_8893.jpg	0	AIGuard-real
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00184\Celeb-real_id20_0009_064.png	1	DF40-sd2.1
C:\My_Project\AIGC\lfw\Leisel_Jones\Leisel_Jones_0001.jpg	0	LFW
C:\My_Project\AIGC\celeba_train\085036.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\fake\2\fake_26590_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_8464_1_smoothing.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\real\2\real_27109_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Winona_Ryder\Winona_Ryder_0024.jpg	0	LFW
C:\My_Project\AIGC\AIGuard\real\0\real_5467.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_33854_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Rey_Sanchez\Rey_Sanchez_0001.jpg	0	LFW
C:\My_Project\AIGC\celeba_train\005707.jpg	0	CelebA-train
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\005467_fake_9836_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id53_0008\22880.png	1	DF40-SiT
C:\My_Project\AIGC\AIGuard\real\3\real_39102_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\003169_fake_7411_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00163\14141.png	1	DF40-SiT
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id43_0004\948.png	1	DF40-SiT
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\014055_fake_27031_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_5136_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\celeba_train\036062.jpg	0	CelebA-train
C:\My_Project\AIGC\celeba_train\004505.jpg	0	CelebA-train
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_48232_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_17106_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\lfw\Muhammad_Ali\Muhammad_Ali_0006.jpg	0	LFW
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00020\Celeb-real_id39_0002_259.png	1	DF40-ddim
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\019369_fake_46120_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\real\2\real_29042_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\celeba_train\065542.jpg	0	CelebA-train
C:\My_Project\AIGC\sd2.1\ff\958\379_076.png	1	DF40-sd2.1
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_14064_1_smoothing.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\celeba_train\011673.jpg	0	CelebA-train
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\006722_fake_14902_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\DiT\cdf\Fake_from_Youtube-real\00063\20759.png	1	DF40-DiT
C:\My_Project\AIGC\AIGuard\fake\1\fake_14115_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\celeba_train\096618.jpg	0	CelebA-train
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\017550_fake_37964_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\020532_fake_48996_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\011175_fake_23614_1_smoothing.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00028\Celeb-real_id6_0008_343.png	1	DF40-ddim
C:\My_Project\AIGC\AIGuard\real\3\real_37953_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\3\fake_39752_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\012541_fake_25274_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\real\0\real_6845.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_48570_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\004363_fake_8668_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\real\1\real_19838_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Itzhak_Perlman\Itzhak_Perlman_0001.jpg	0	LFW
C:\My_Project\AIGC\AIGuard\real\0\real_8807.jpg	0	AIGuard-real
C:\My_Project\AIGC\celeba_train\034250.jpg	0	CelebA-train
C:\My_Project\AIGC\imdbwiki_clean_sample\nm0744776_nm0744776_rm3931275264_1967-9-30_2010.jpg	0	IMDB-WIKI-clean
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00099\Celeb-real_id57_0002_261.png	1	DF40-ddim
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\006620_fake_14780_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\1\fake_16701_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_47853_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\lfw\Dwayne_Williams\Dwayne_Williams_0001.jpg	0	LFW
C:\My_Project\AIGC\celeba_train\073110.jpg	0	CelebA-train
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\016014_fake_34091_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\lfw\Eladio_Larez\Eladio_Larez_0001.jpg	0	LFW
C:\My_Project\AIGC\lfw\Rod_Stewart\Rod_Stewart_0001.jpg	0	LFW
C:\My_Project\AIGC\AIGuard\real\0\real_5031.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_14125_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_39235_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\imdbwiki_clean_sample\nm3094377_nm3094377_rm3605132288_2000-6-1_2015.jpg	0	IMDB-WIKI-clean
C:\My_Project\AIGC\AIGuard\fake\0\fake_6908_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\019611_fake_46761_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00089\Celeb-real_id39_0001_111.png	1	DF40-pixart
C:\My_Project\AIGC\AIGuard\real\1\real_16826_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\sd2.1\ff\382\408_098.png	1	DF40-sd2.1
C:\My_Project\AIGC\lfw\Megan_Mullally\Megan_Mullally_0002.jpg	0	LFW
C:\My_Project\AIGC\AIGuard\fake\1\fake_14835_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\002856_fake_7081_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\celeba_train\088445.jpg	0	CelebA-train
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\fake_47877_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_19732_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\celeba_train\129544.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\fake\1\fake_14751_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_8915.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\2\real_25070_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_13806_1_smoothing.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\real\0\real_848.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_17142_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\019288_fake_45892_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\celeba_train\067857.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\fake\0\fake_9160_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_8641_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\007039_fake_15270_1_smoothing.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\0\fake_7019_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_24749_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id16_0010\25742.png	1	DF40-SiT
C:\My_Project\AIGC\celeba_train\037475.jpg	0	CelebA-train
C:\My_Project\AIGC\celeba_train\124576.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\fake\0\fake_5472_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\019145_fake_45557_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\016777_fake_35980_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\004372_fake_8676_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\real\3\real_37078_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\012693_fake_25450_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\fake_38124_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\1\fake_14921_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\celeba_train\052052.jpg	0	CelebA-train
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\003507_fake_776_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_15762_1_smoothing.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\sd2.1\ff\489\273_300.png	1	DF40-sd2.1
C:\My_Project\AIGC\AIGuard\real\1\real_14112_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\sd2.1\ff\091\646_042.png	1	DF40-sd2.1
C:\My_Project\AIGC\celeba_train\036417.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\fake\1\fake_16678_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_29720_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_5248_1_smoothing.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\real\4\real_48647.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\2\real_29379_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\008844_fake_17390_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\real\0\real_6006.jpg	0	AIGuard-real
C:\My_Project\AIGC\celeba_train\020650.jpg	0	CelebA-train
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id11_0004\944.png	1	DF40-SiT
C:\My_Project\AIGC\AIGuard\fake\0\fake_6356_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_639.jpg	0	AIGuard-real
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\fake_25154_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id40_0003\Celeb-real_id31_0008_118.png	1	DF40-ddim
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\014695_fake_27817_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\2\fake_28101_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\009727_fake_18430_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\DiT\ff\467\4908.png	1	DF40-DiT
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_17282_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\2\fake_26491_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Tyler_Hamilton\Tyler_Hamilton_0001.jpg	0	LFW
C:\My_Project\AIGC\AIGuard\real\3\real_39795_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\0\real_6492.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\0\fake_7297_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_29977_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\0\fake_4791_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_13758_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_35947_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\4\real_45631_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_47065_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_5351_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\0\fake_8707_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_5896.jpg	0	AIGuard-real
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00016\6722.png	1	DF40-SiT
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\fake_27943_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\009675_fake_18369_1_whitening.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\1\fake_18851_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\celeba_train\061230.jpg	0	CelebA-train
C:\My_Project\AIGC\celeba_train\108576.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\fake\4\fake_43918_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\006316_fake_14422_1_face_reshaping.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\2\fake_29736_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\sd2.1\ff\663\428_139.png	1	DF40-sd2.1
C:\My_Project\AIGC\sd2.1\ff\132\267_000.png	1	DF40-sd2.1
C:\My_Project\AIGC\AIGuard\fake\1\fake_19704_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_7323.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_24567_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\1\real_19275_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\0\fake_6401_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_48582.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Bob_Cantrell\Bob_Cantrell_0001.jpg	0	LFW
C:\My_Project\AIGC\AIGuard\fake\1\fake_18959_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id41_0001\Celeb-real_id13_0012_049.png	1	DF40-pixart
C:\My_Project\AIGC\AIGuard\real\2\real_23992_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\3\fake_35514_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\3\fake_35848_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_18149_1_smoothing.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\real\3\real_38496_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_28886_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\006626_fake_14787_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\015179_fake_28527_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\real\2\real_28364_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\MidJourney\fake\13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_471232be-74cd-4c24-a341-8d11bf3d71ef.png	1	MidJourney
C:\My_Project\AIGC\celeba_train\047758.jpg	0	CelebA-train
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00096\Celeb-real_id52_0004_000.png	1	DF40-sd2.1
C:\My_Project\AIGC\celeba_train\087242.jpg	0	CelebA-train
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_9180_1_eye_enlarging.jpg	1	fake_filter_hardneg
C:\My_Project\AIGC\celeba_train\029053.jpg	0	CelebA-train
C:\My_Project\AIGC\AIGuard\real\2\real_26482_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_47866_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00268\Celeb-real_id28_0006_155.png	1	DF40-ddim
C:\My_Project\AIGC\pixart\ff\741\481_279.png	1	DF40-pixart
C:\My_Project\AIGC\lfw\Prince_Charles\Prince_Charles_0002.jpg	0	LFW
