path	label	source
C:\My_Project\AIGC\filter_data\eye_enlarging\real_43383_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\66000\1_66971.png	1	FFHQ_megvii
C:\My_Project\AIGC\AIGuard\fake\2\fake_27019_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\68000\68488.png	1	FFHQ_megvii
C:\My_Project\AIGC\AIGuard\fake\2\fake_24052_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\eye_enlarging\real_47632_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Bridget_Fonda_0001.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Nicole_Kidman_0004_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\v89d_candidate_pool\face_reshaping_heavy_fake_28757_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\smoothing\real_8426_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\v89d_candidate_pool\face_reshaping_light_015976_fake_33988_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Nestor_Kirchner_0010.jpg	1	
C:\My_Project\AIGC\v89d_proxy_unseen_pool\face_reshaping_light_SiT_2788.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\AIGuard\fake\0\fake_4709_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\62000\62788.png	1	FFHQ_megvii
C:\My_Project\AIGC\AIGuard\fake\1\fake_14064_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\smoothing\real_36619_1_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\0\fake_4124_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\4\fake_45479_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Abdullah_Gul_0007_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\66000\1_66172.png	1	FFHQ_megvii
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_24973_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Jose_Manuel_Durao_Barroso_0003.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Larry_Anderson_0001_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Robert_Zoellick_0006_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\v89d_candidate_pool\whitening_light_fake_35274_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s135\lfw_eye_Tom_Daschle_0015_s135.jpg	1	lfw_eye_s135
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_light_SiT_9768.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Alastair_Campbell_0003.jpg	1	
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\65000\65098.png	1	FFHQ_four
C:\My_Project\AIGC\ddim\ff\862\022_292.png	0	DF40-ddim
C:\My_Project\AIGC\filter_data\face_reshaping\real_44715_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Tony_Blair_0055.jpg	1	
C:\My_Project\AIGC\filter_data\eye_enlarging\real_5637_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\67000\1_67960.png	1	FFHQ_megvii
C:\My_Project\AIGC\filter_data\face_reshaping\real_14392_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_27689_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\test_set_true\lfw_filter_train\whitening_Phil_Gramm_0002.jpg	1	LFW-filter
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s135\lfw_eye_John_Timoney_0001_s135.jpg	1	lfw_eye_s135
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\000239_fake_438_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\68000\68263.png	1	FFHQ_four
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_heavy_ddim_YouTube-real_00214_445.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_medium_DiT_7248.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\face_reshaping\real_15095_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Mike_Samp_0001.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_David_Beckham_0012_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\filter_data\whitening\real_26732_1_whitening.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\1\fake_18380_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\face_reshaping\real_14257_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_George_W_Bush_0170.jpg	1	
C:\My_Project\AIGC\DiT\cdf\Fake_from_Celeb-real\id54_0008\18563.png	0	DF40-DiT
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\fake_45661_1_face_reshaping.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\test_set_true\lfw_filter_train\face_reshaping_Yasushi_Chimura_0001.jpg	1	LFW-filter
C:\My_Project\AIGC\v89d_candidate_pool\face_reshaping_light_fake_33089_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\filter_data\face_reshaping\real_46384_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Colin_Powell_0180.jpg	1	
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\68000\1_68627.png	1	FFHQ_megvii
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_27823_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\61000\61972.png	1	FFHQ_four
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\68000\68654.png	1	FFHQ_four
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_9562_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_24093_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\whitening\real_6983_whitening.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Michael_Andretti_0001_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_light_sd21_Celeb-real_id23_0002_318.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\v89d_candidate_pool\eye_enlarging_heavy_fake_28206_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\006945_fake_15160_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\v89d_candidate_pool\face_reshaping_light_000433_fake_28590_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Ana_Isabel_Sanchez_0001.jpg	1	
C:\My_Project\AIGC\pixart\ff\755\840_568.png	0	DF40-pixart
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_George_Clooney_0004.jpg	1	
C:\My_Project\AIGC\filter_data\face_reshaping\real_6086_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\v89d_candidate_pool\face_reshaping_heavy_fake_38733_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\filter_data\eye_enlarging\real_16831_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Roy_Moore_0003.jpg	1	
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\018308_fake_39948_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\whitening\real_34530_1_whitening.jpg	1	filter_data
C:\My_Project\AIGC\v89d_proxy_unseen_pool\smoothing_light_sd21_YouTube-real_00070_218.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\smoothing\real_37190_1_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\eye_enlarging\real_36167_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Julian_Battle_0001.jpg	1	
C:\My_Project\AIGC\filter_data\whitening\real_49947_whitening.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\smoothing\real_9213_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\010523_fake_19373_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Edmund_Stoiber_0004.jpg	1	
C:\My_Project\AIGC\AIGuard\fake\4\fake_45772_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Luiz_Inacio_Lula_da_Silva_0030.jpg	1	
C:\My_Project\AIGC\v89d_candidate_pool\whitening_light_002206_fake_44071_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id31_0002\Celeb-real_id42_0000_256.png	0	DF40-sd2.1
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00066\Celeb-real_id48_0001_249.png	0	DF40-pixart
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_John_Duprey_0001.jpg	1	
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_25985_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\MidJourney\fake\13592447708_Single_person_East_Asian_male_looking_at_the_camera_0c4dab1b-eba0-49a4-8257-c662b7773d46.png	0	MidJourney
C:\My_Project\AIGC\filter_data\whitening\real_19067_1_whitening.jpg	1	filter_data
C:\My_Project\AIGC\v89d_candidate_pool\whitening_medium_001219_fake_35679_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\v89d_proxy_unseen_pool\eye_enlarging_medium_ddim_439_029.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\face_reshaping\real_18281_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\64000\64627.png	1	FFHQ_megvii
C:\My_Project\AIGC\v89d_candidate_pool\whitening_heavy_018501_fake_43963_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Robert_Duvall_0004.jpg	1	
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\66000\66241.png	1	FFHQ_four
C:\My_Project\AIGC\v89d_proxy_unseen_pool\face_reshaping_heavy_ddim_YouTube-real_00245_134.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00218\5565.png	0	DF40-SiT
C:\My_Project\AIGC\AIGuard\fake\2\fake_28779_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_medium_SiT_7086.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Jim_Sterk_0001.jpg	1	
C:\My_Project\AIGC\filter_data\smoothing\real_529_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Augusto_Roa_Bastos_0002.jpg	1	
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Toshi_Izawa_0001.jpg	1	
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\011222_fake_23674_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Torri_Edwards_0001.jpg	1	
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id35_0006\Celeb-real_id25_0007_206.png	0	DF40-pixart
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\61000\61489.png	1	FFHQ_four
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Russell_Crowe_0002_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\AIGuard\fake\1\fake_14731_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s135\lfw_eye_Victoria_Clarke_0002_s135.jpg	1	lfw_eye_s135
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\69000\69956.png	1	FFHQ_four
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00058\Celeb-real_id3_0006_223.png	0	DF40-ddim
C:\My_Project\AIGC\v89d_candidate_pool\eye_enlarging_heavy_fake_35929_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\63000\1_63437.png	1	FFHQ_megvii
C:\My_Project\AIGC\v89d_candidate_pool\face_reshaping_light_000433_fake_28590_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\filter_data\eye_enlarging\real_26211_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\0\fake_5623_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_29193_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_8902_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\sd2.1\ff\497\995_211.png	0	DF40-sd2.1
C:\My_Project\AIGC\v89d_proxy_unseen_pool\face_reshaping_medium_ddim_Celeb-real_id1_0003_391.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\60000\60300.png	1	FFHQ_megvii
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\67000\67306.png	1	FFHQ_four
C:\My_Project\AIGC\AIGuard\fake\1\fake_15857_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\v89d_candidate_pool\eye_enlarging_medium_fake_45142_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Joy_Lee_Sadler_0001.jpg	1	
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_heavy_SiT_3361.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\68000\68274.png	1	FFHQ_four
C:\My_Project\AIGC\filter_data\whitening\real_16500_1_whitening.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\1\fake_13982_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\010602_fake_19462_1_face_reshaping.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\face_reshaping\real_46852_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_26169_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\face_reshaping\real_45872_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\smoothing\real_44278_1_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\smoothing\real_46558_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\2\fake_23500_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Brad_Smith_0001_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\AIGuard\fake\1\fake_15324_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_19284_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\eye_enlarging\real_16373_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_47858_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id10_0008\Celeb-real_id46_0000_301.png	0	DF40-pixart
C:\My_Project\AIGC\AIGuard\fake\0\fake_5867_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Andre_Agassi_0034.jpg	1	
C:\My_Project\AIGC\AIGuard\fake\2\fake_24612_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Galen_Rowell_0001_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\AIGuard\fake\1\fake_19529_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\sd2.1\ff\978\426_043.png	0	DF40-sd2.1
C:\My_Project\AIGC\AIGuard\fake\1\fake_16730_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_23675_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_4164_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\64000\64945.png	1	FFHQ_megvii
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Joan_Laporta_0006.jpg	1	
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\004738_fake_9060_1_face_reshaping.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\DiT\cdf\Fake_from_Youtube-real\00022\13266.png	0	DF40-DiT
C:\My_Project\AIGC\filter_data\whitening\real_7658_whitening.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_Tony_Blair_0061.jpg	1	
C:\My_Project\AIGC\v89d_candidate_pool\face_reshaping_light_015928_fake_33759_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\AIGuard\fake\3\fake_37746_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\62000\62488.png	1	FFHQ_four
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00034\11264.png	0	DF40-SiT
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\60000\60042.png	1	FFHQ_megvii
C:\My_Project\AIGC\v89d_candidate_pool\whitening_light_fake_36082_1.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\sd2.1\ff\824\661_478.png	0	DF40-sd2.1
C:\My_Project\AIGC\filter_data\smoothing\real_34813_1_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\1\fake_18696_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\64000\64685.png	1	FFHQ_megvii
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Laura_Bush_0017.jpg	1	
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_13889_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00153\23971.png	0	DF40-SiT
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\69000\1_69423.png	1	FFHQ_megvii
C:\My_Project\AIGC\filter_data\smoothing\real_26937_1_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\63000\63223.png	1	FFHQ_four
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Amelie_Mauresmo_0007_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\AIGuard\fake\2\fake_24579_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\DiT\cdf\Fake_from_Celeb-real\id8_0007\1228.png	0	DF40-DiT
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id59_0007\Celeb-real_id55_0000_028.png	0	DF40-pixart
C:\My_Project\AIGC\filter_data\whitening\real_28165_1_whitening.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\eye_enlarging\real_48216_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\68000\68333.png	1	FFHQ_megvii
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\009854_fake_18583_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\AIGuard\fake\1\fake_15606_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\face_reshaping\real_24931_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_face_reshaping\lfw_reshape_Filippo_Inzaghi_0003.jpg	1	
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id5_0004\Celeb-real_id25_0009_131.png	0	DF40-ddim
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_14700_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Gordon_Brown_0009.jpg	1	
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\61000\61514.png	1	FFHQ_four
C:\My_Project\AIGC\v89d_proxy_unseen_pool\eye_enlarging_medium_SiT_9917.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\67000\67086.png	1	FFHQ_megvii
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_33598_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\whitening\real_46690_whitening.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\2\fake_27105_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_17118_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Jessica_Lynch_0001_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\filter_data\face_reshaping\real_48865_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_whitening\lfw_white_George_W_Bush_0074.jpg	1	
C:\My_Project\AIGC\sd2.1\ff\736\857_515.png	0	DF40-sd2.1
C:\My_Project\AIGC\AIGuard\fake\4\fake_48077_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\whitening\001507_fake_5670_1_whitening.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\smoothing\real_15412_1_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\1\fake_15655_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\whitening\real_29870_1_whitening.jpg	1	filter_data
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\63000\63980.png	1	FFHQ_megvii
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00057\8418.png	0	DF40-SiT
C:\My_Project\AIGC\fake_filter_hard_neg\face_reshaping\002599_fake_67_1_face_reshaping.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\v89d_candidate_pool\eye_enlarging_light_fake_48582_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\fake_filter_hard_neg\eye_enlarging\fake_24621_1_eye_enlarging.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging\lfw_eye_Richard_Gere_0003.jpg	1	
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\60000\60679.png	1	FFHQ_megvii
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_heavy_SiT_4525.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_George_W_Bush_0029_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\test_set_true\lfw_filter_train\whitening_George_W_Bush_0074.jpg	1	LFW-filter
C:\My_Project\AIGC\AIGuard\fake\4\fake_47409_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\3\fake_38338_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s110\lfw_eye_Mel_Karmazin_0001_s110.jpg	1	lfw_eye_s110
C:\My_Project\AIGC\DiT\cdf\Fake_from_Celeb-real\id44_0004\19856.png	0	DF40-DiT
C:\My_Project\AIGC\filter_data\whitening\real_34017_1_whitening.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\smoothing\real_47651_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\0\fake_4999_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_28266_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_49623_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\FFHQ_megvii_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\68000\68712.png	1	FFHQ_megvii
C:\My_Project\AIGC\filter_data\smoothing\real_48260_smoothing.jpg	1	filter_data
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Condoleezza_Rice_0008_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id5_0008\14146.png	0	DF40-SiT
C:\My_Project\AIGC\filter_data\lfw_eye_enlarging_s125\lfw_eye_Eduardo_Duhalde_0010_s125.jpg	1	lfw_eye_s125
C:\My_Project\AIGC\filter_data\face_reshaping\real_24240_1_face_reshaping.jpg	1	filter_data
C:\My_Project\AIGC\AIGuard\fake\1\fake_16936_1.jpg	0	AIGuard-fake
C:\My_Project\AIGC\v89d_candidate_pool\whitening_heavy_fake_43665_1.jpg	0	v811-round2-mined
C:\My_Project\AIGC\v89d_proxy_unseen_pool\whitening_light_DiT_14346.jpg	0	v89d-mined-hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\001203_fake_5372_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\filter_data\eye_enlarging\real_34411_1_eye_enlarging.jpg	1	filter_data
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_9200_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\fake_filter_hard_neg\smoothing\fake_38508_1_smoothing.jpg	0	fake_filter_hardneg
C:\My_Project\AIGC\FFHQ_four_process\Whitening_Smoothing_FaceLifting_EyeEnlarging\62000\62024.png	1	FFHQ_four
