path	label	source
C:\My_Project\AIGC\AIGuard\fake\3\fake_37040_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\3\fake_35284_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_27823_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\1\real_18421_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\2\real_27862_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_38149_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\0\real_4059_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Tatiana_Shchegoleva\Tatiana_Shchegoleva_0001.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\2\real_28191_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\4\real_44766_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\3\fake_35629_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\1\real_16875_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_45763_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\4\fake_48085_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\4\fake_46165_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_46823.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\4\real_45180_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\MidJourney\fake\13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_138a8795-bb08-4037-8a2f-25bea1103f97.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\4\fake_45988_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\4\fake_44232_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\sd2.1\ff\133\445_407.png	1	DF40-diffusion
C:\My_Project\AIGC\DiT\cdf\Fake_from_Youtube-real\00224\23026.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\real\2\real_26204_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\1\real_16123_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_26170_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_5381_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\4\fake_49165_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_28147_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_17144_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_39050_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\pixart\ff\725\933_365.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\1\fake_15485_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_14590_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\pixart\cdf\Fake_from_Youtube-real\00262\Celeb-real_id35_0007_256.png	1	DF40-diffusion
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00055\YouTube-real_00225_376.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\real\1\real_13921_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\0\real_4667.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\2\real_27246_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_16738_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\4\fake_47240_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_25015_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_4779_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_28300_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_18082_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_7849_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_6442.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\0\fake_4171_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Muhammad_Saeed_al-Sahhaf\Muhammad_Saeed_al-Sahhaf_0005.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\2\real_25597_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\MidJourney\fake\13592447708_Single_person_East_Asian_woman_looking_at_the_camer_69f0eed6-092c-40b2-abbe-4df8507fbe32.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\0\fake_7687_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_39789_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\John_Wolf\John_Wolf_0002.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\4\real_48208.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\3\fake_39248_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Alicia_Keys\Alicia_Keys_0001.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\fake\0\fake_983_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\3\fake_35866_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\MidJourney\fake\13592447708_Single_person_black_male_looking_at_the_camera_faci_e120715b-e0b9-4999-8781-75b9f4c2f183.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\2\fake_29334_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_14627_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\3\fake_34159_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_19732_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_47958.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_26937_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_23454_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\4\fake_49976_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_27927_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\1\real_17216_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\1\real_16440_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_48527_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\pixart\cdf\Fake_from_Celeb-real\id6_0002\YouTube-real_00119_395.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\3\fake_36509_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\1\real_19800_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\0\real_4236_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_46484_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\3\fake_35398_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_45970_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_24383_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_25989_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_9215.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_17289_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_8906_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_44673_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Guillermo_Coria\Guillermo_Coria_0021.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\0\real_668.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\2\real_28119_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\3\fake_39267_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_34082_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_26025_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_5209.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\3\fake_37996_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_25882_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_28436_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_18743_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_47358.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\1\real_16340_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id11_0001\25581.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\real\3\real_38089_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\ddim\cdf\Fake_from_Youtube-real\00024\YouTube-real_00100_498.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\1\fake_19236_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\1\real_17359_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\4\real_48317.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\2\real_26237_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_17049_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Sheila_Copps\Sheila_Copps_0001.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\3\real_38820_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_28691_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_15695_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_402_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\3\fake_35106_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Martin_McGuinness\Martin_McGuinness_0002.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_24239_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Brad_Johnson\Brad_Johnson_0002.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\2\real_26935_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_13744_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Doug_Melvin\Doug_Melvin_0001.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\0\real_8208.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_44468_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_35393_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00109\YouTube-real_00079_335.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\2\fake_26688_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_14784_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_6737.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Satnarine_Sharma\Satnarine_Sharma_0001.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_27987_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_8610.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\3\fake_33705_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Marion_Fahnestock\Marion_Fahnestock_0001.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\1\real_15977_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_18581_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_14091_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_28588_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_49448_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_23634_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_15640_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_25410_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_25690_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_3938_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Sam_Brownback\Sam_Brownback_0001.jpg	0	LFW-real
C:\My_Project\AIGC\lfw\Vladimir_Putin\Vladimir_Putin_0004.jpg	0	LFW-real
C:\My_Project\AIGC\SiT\cdf\Fake_from_Youtube-real\00242\3656.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\1\fake_17513_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_4984_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_46690.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_34413_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\0\fake_6771_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_4251_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_15182_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\4\fake_47235_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_34867_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Tony_Blair\Tony_Blair_0067.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\1\real_17035_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\0\real_775.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_24972_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_26069_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_23615_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_36473_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\2\real_25302_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\3\fake_37918_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Franz_Fischler\Franz_Fischler_0003.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\1\real_19197_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\DiT\cdf\Fake_from_Celeb-real\id0_0007\2458.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\real\0\real_8343.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_38943_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\0\fake_7533_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_25818_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\1\real_19542_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\1\real_14650_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_34947_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\4\real_46979.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\1\real_18973_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\0\real_9154.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\2\real_29808_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_27771_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_19852_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_25028_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\0\fake_9881_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_5284_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_8488_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\3\fake_37248_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_8507.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_45229_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_8665.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Amer_al-Saadi\Amer_al-Saadi_0001.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\4\real_48000.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_26244_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0010.jpg	0	LFW-real
C:\My_Project\AIGC\lfw\Jack_Straw\Jack_Straw_0028.jpg	0	LFW-real
C:\My_Project\AIGC\lfw\Lyle_Vanclief\Lyle_Vanclief_0002.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\3\real_34945_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_44861_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\3\fake_36887_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_47042.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\4\real_48582.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_16982_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_8624.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_37558_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\DiT\cdf\Fake_from_Celeb-real\id60_0007\4834.png	1	DF40-diffusion
C:\My_Project\AIGC\lfw\Chris_Whitney\Chris_Whitney_0001.jpg	0	LFW-real
C:\My_Project\AIGC\lfw\Mark_Richt\Mark_Richt_0001.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\1\real_15930_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_47740_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\0\fake_7715_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\3\fake_35067_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_48271.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_18211_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_47372.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_18346_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\1\real_16022_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\1\real_17663_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_17894_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_14624_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Rafidah_Aziz\Rafidah_Aziz_0001.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_25826_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_39671_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_15340_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_38206_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_38063_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Tom_Watson\Tom_Watson_0002.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_29238_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_46750.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_19676_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Robert_Blake\Robert_Blake_0004.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\1\real_17870_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_34093_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\4\real_44664_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\SiT\cdf\Fake_from_Celeb-real\id49_0007\6421.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\1\fake_16739_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Janette_Husarova\Janette_Husarova_0001.jpg	0	LFW-real
C:\My_Project\AIGC\MidJourney\fake\13592447708_Clean_East_Asian_male_face_only_face_shown_close-up_3fe7a4a4-4c73-4947-8dbd-9503fcdf4a36.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\0\fake_6395_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_15861_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\1\real_19580_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_44902_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_39355_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_25105_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\2\fake_27570_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_19666_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Torri_Edwards\Torri_Edwards_0001.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\3\real_35514_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\2\real_29780_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\0\real_9752.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\0\real_6959.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\1\fake_16946_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_46099_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\SiT\ff\485\18012.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\0\fake_7589_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_37412_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\4\real_46392_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_34484_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_37413_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_36097_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_49665_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\3\real_36472_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Lucio_Gutierrez\Lucio_Gutierrez_0012.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\3\real_37454_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Ariel_Sharon\Ariel_Sharon_0005.jpg	0	LFW-real
C:\My_Project\AIGC\ddim\ff\880\283_933.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\2\fake_28183_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_24652_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_28609_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_43391_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\0\real_4424_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\sd2.1\ff\964\712_513.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\real\2\real_26437_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Drew_Bledsoe\Drew_Bledsoe_0001.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\4\real_46515.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_27661_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_28369_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\4\real_49239.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\3\fake_35840_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\fake\1\fake_13842_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\lfw\Roberto_Marinho\Roberto_Marinho_0002.jpg	0	LFW-real
C:\My_Project\AIGC\lfw\Mary_Elizabeth_Mastrantonio\Mary_Elizabeth_Mastrantonio_0001.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\fake\0\fake_7260_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\4\real_49734.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_29544_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\0\real_8633.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\4\fake_44417_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_29337_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\2\real_24778_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\1\real_13585_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\1\real_17408_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\lfw\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0002.jpg	0	LFW-real
C:\My_Project\AIGC\AIGuard\real\0\real_9803.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\0\real_4475_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\0\fake_7281_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\ddim\cdf\Fake_from_Celeb-real\id30_0002\YouTube-real_00207_125.png	1	DF40-diffusion
C:\My_Project\AIGC\AIGuard\fake\3\fake_36549_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_28866_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\fake\2\fake_25287_1.jpg	1	AIGuard-fake
C:\My_Project\AIGC\AIGuard\real\2\real_29759_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\3\real_35113_1.jpg	0	AIGuard-real
C:\My_Project\AIGC\AIGuard\real\4\real_48650.jpg	0	AIGuard-real
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id37_0000\Celeb-real_id36_0002_220.png	1	DF40-diffusion
