image_path,class,source,orig_width,orig_height,orig_resolution,freq_spectral_entropy,freq_band_ratio_high_mid,freq_band_ratio_high_low,freq_band_ratio_mid_low,freq_high_energy_frac,freq_radial_powerlaw_slope,freq_powerlaw_residual_std,freq_logmag_mean,tex_local_variance_mean,tex_local_variance_std,tex_lbp_entropy,tex_lbp_uniformity,tex_glcm_contrast,tex_glcm_homogeneity,tex_glcm_energy,tex_highpass_energy,tex_autocorr_peak_sharpness,lm_symmetry_score,lm_interocular_over_facewidth,lm_mouthwidth_over_interocular,lm_pose_yaw_proxy,face_bbox_x0,face_bbox_x1,face_bbox_y0,face_bbox_y1,face_size_confound,boundary_margin_px,bnd_boundary_edge_contrast,bnd_ring_texture_diff,bnd_ring_mean_diff,v811_fake_prob,face_bbox_width,face_bbox_height,crop_scale,log_resolution,log_fbw,log_fbh,fake_label,source_group
C:\My_Project\AIGC\lfw\Mark_Kelly\Mark_Kelly_0001.jpg,real,lfw,250,250,62500,0.1745680685071606,0.0724290162324905,0.0075893052853643,0.1047826632857322,0.0006168495165184,-4.019872125408929,1.0371984239347392,0.5811585187911987,120.69319152832033,299.5162048339844,1.9743984863468496,0.1757762302015782,4.0868034395198505,0.623765353500676,0.1401039482399696,4.489048004150391,22.45005226135254,0.2247390896081924,0.4296805950261246,0.8253467524708797,0.3714269995689392,50.07884216308594,148.79652404785156,63.82565307617188,177.34243774414062,0.2233361335585534,46.657562255859375,46.64589691162109,21.126876831054688,31.465133666992188,,98.71768188476562,113.51678466796875,0.2233361335585534,11.042921835724492,4.59226407816304,4.7319507085250825,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Glenn_Plummer\Glenn_Plummer_0001.jpg,real,lfw,250,250,62500,0.1691065513839605,0.0665178969502449,0.0040490552783012,0.060871671885252,0.0004977792268618,-4.275850168290877,1.1022183445743172,0.2694751322269439,135.01724243164062,407.8361206054688,1.9191674214900776,0.1872875065865093,4.588802804709135,0.626808341614474,0.1438625972236289,4.135251045227051,19.609561920166016,0.3188019096851349,0.3978542549916655,0.8532923263708853,-0.5796561241149902,87.213134765625,172.52459716796875,71.0124740600586,177.09498596191406,0.1803661955050487,46.90501403808594,53.67571640014648,24.07260513305664,18.89585876464844,,85.31146240234375,106.08251190185547,0.1803661955050487,11.042921835724492,4.446308822988468,4.664217205473336,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Robin_Williams\Robin_Williams_0001.jpg,real,lfw,250,250,62500,0.1868277130922197,0.0617927722632885,0.006016903091222,0.0973722785711288,0.0008542358409613,-4.006272877932081,1.05208761518413,1.2343392372131348,582.6625366210938,1698.8560791015625,2.0423258511859874,0.155877402105812,18.903345452446885,0.5423182743659802,0.1797175673578282,10.082549095153809,22.92075538635254,0.2016056925058365,0.4305471306371988,0.9143549197417552,-0.3329863250255584,81.39580535888672,163.26280212402344,68.89742279052734,169.85757446289062,0.1647262518010419,54.142425537109375,75.11804962158203,4.439079284667969,12.351806640625,,81.86699676513672,100.96015167236328,0.1647262518010419,11.042921835724492,4.405095939744184,4.614725901093313,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Spencer_Abraham\Spencer_Abraham_0010.jpg,real,lfw,250,250,62500,0.2966316280795494,0.0518664084374904,0.0045743831433355,0.0881954878568649,0.0008422018727287,-4.1868617097871645,1.087273789027849,0.7154789566993713,168.3203125,562.5260009765625,1.8780568400930289,0.2057265615721436,5.568071618190203,0.749122880766359,0.3407546764359221,3.9857144355773926,29.438920974731445,0.1610943377017974,0.4109312195662949,0.8657742511110095,0.2787094414234161,62.19644927978516,147.00637817382812,73.66058349609375,170.17660522460938,0.1631360997275852,53.82339477539063,57.07305145263672,21.68736267089844,31.998550415039062,,84.80992889404297,96.51602172851562,0.1631360997275852,11.042921835724492,4.440412621958482,4.569709022838545,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Bill_Readdy\Bill_Readdy_0001.jpg,real,lfw,250,250,62500,0.2647744964005611,0.0475397519767284,0.0025624830741435,0.0539019033312797,0.0004808082303497,-4.0311968372259255,0.6671996969934263,0.9285412430763244,254.93006896972656,819.0056762695312,1.9689312509204453,0.1706697717402091,8.392307248384094,0.6538992160824063,0.2186264650977607,5.294654846191406,34.899810791015625,0.3154222071170807,0.3750967113423035,0.8908019032903919,0.6330402493476868,55.85058975219727,138.00779724121094,70.45574951171875,171.84988403320312,0.1660207857950126,52.15011596679688,68.8275146484375,7.094852447509766,25.95496368408203,,82.15720748901367,101.39413452148438,0.1660207857950126,11.042921835724492,4.408634576350046,4.6190152445282235,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Dorothy_Wilson\Dorothy_Wilson_0001.jpg,real,lfw,250,250,62500,0.1870563226492941,0.0827260911464691,0.0045390864834189,0.0548688657581806,0.0005394382751546,-4.0938056234121465,0.99929378221977,0.751660168170929,194.30067443847656,492.192626953125,1.9627803088142304,0.1785645077795547,6.508075080794077,0.5993219100019547,0.1344244567142635,5.119216442108154,35.84664535522461,0.2426368594169616,0.4255577766395752,0.8972847164287399,-0.3871726095676422,77.46521759033203,173.92918395996094,67.17945861816406,177.3794708251953,0.211860855219064,46.62052917480469,66.33275604248047,28.163631439208984,49.503074645996094,,96.4639663696289,110.20001220703125,0.211860855219064,11.042921835724492,4.569169533115675,4.702297007490416,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Andres_Manuel_Lopez_Obrador\Andres_Manuel_Lopez_Obrador_0001.jpg,real,lfw,250,250,62500,0.1349124277783195,0.1212424635887146,0.020975723862648,0.1730064302682876,0.0012469631619751,-4.108170103500444,1.6029032004601245,0.3948799967765808,119.84817504882812,303.1236267089844,2.018677310023105,0.160539268007481,4.099952100646351,0.6595710048205796,0.1317828445556805,4.486313819885254,20.232637405395508,0.0691611841320991,0.4225482898653982,0.6375367185734421,-0.0915212705731391,73.9093017578125,155.72991943359375,68.55294036865234,165.5213165283203,0.1581236533881045,58.47868347167969,53.71979522705078,13.850963592529297,4.537193298339844,,81.82061767578125,96.96837615966797,0.1581236533881045,11.042921835724492,4.404529261675657,4.574384906375149,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Chawki_Armali\Chawki_Armali_0001.jpg,real,lfw,250,250,62500,0.219684686666183,0.0362190380692482,0.0044021182693541,0.1215415596961975,0.0004909236449748,-4.163953460493624,0.9870338307979092,0.8728611469268799,252.4193420410156,690.651611328125,2.081643850302408,0.1456720192498934,8.362384579870703,0.6393506307450834,0.1631323834276292,6.065504550933838,17.504804611206055,0.2199195325374603,0.42328226465183,0.8966872970587227,-0.3615337312221527,81.58726501464844,161.0095977783203,69.44878387451172,168.50820922851562,0.1567986815179331,55.491790771484375,88.54296112060547,33.433223724365234,28.5341796875,,79.42233276367188,99.0594253540039,0.1567986815179331,11.042921835724492,4.37477959776824,4.595719926154006,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Aaron_Patterson\Aaron_Patterson_0001.jpg,real,lfw,250,250,62500,0.1552326629516099,0.1500295251607895,0.0159300379455089,0.1061793565750122,0.0016373858088627,-3.2910140465601905,0.5572764309765169,1.1219205856323242,201.56329345703125,932.53662109375,2.015114681891652,0.1593823184673114,6.486546341181892,0.6942318488542185,0.2158251245050797,4.436845779418945,26.227022171020508,0.1354758292436599,0.4574977295290082,0.7737362229237957,-0.2329891473054886,77.63469696044922,156.82986450195312,72.7304458618164,164.29144287109375,0.1445150768976573,59.70855712890625,43.70047378540039,0.7191543579101562,18.20067596435547,,79.1951675415039,91.56099700927734,0.1445150768976573,11.042921835724492,4.371915281068733,4.517005384160918,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Cathy_Chisholm\Cathy_Chisholm_0001.jpg,real,lfw,250,250,62500,0.2436784470057825,0.0548107698559761,0.0074537377804517,0.1359903961420059,0.0013116978807374,-3.749104502331153,0.7684084946652628,1.415015697479248,462.1088562011719,1140.1279296875,2.077580831127429,0.152156061651507,15.265872576177244,0.5272561471388588,0.1103734024137952,8.883967399597168,17.221525192260742,0.2210186421871185,0.4393912273693209,0.9940953461070058,0.3990421891212463,54.24613952636719,146.57098388671875,70.22904968261719,173.72344970703125,0.1904317676662546,50.27655029296875,70.69808197021484,24.691059112548828,37.27069854736328,,92.32484436035156,103.49440002441406,0.1904317676662546,11.042921835724492,4.525313274957099,4.639517505197331,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Markus_Naslund\Markus_Naslund_0002.jpg,real,lfw,250,250,62500,0.164382849688073,0.0589996948838233,0.0086082089692354,0.1459026038646698,0.0009871589718386,-4.032098282597784,1.150980735181449,1.225469946861267,355.3746032714844,643.5966796875,2.0055327692742733,0.1755698171073026,11.623505597876257,0.4768956029192771,0.0878562894266034,8.760533332824707,24.80967903137207,0.0295172780752182,0.4059218029387092,1.0542961814906444,0.0766801238059997,66.66242218017578,154.49961853027344,69.1956558227539,170.9418182373047,0.1781149881591961,53.05818176269531,73.41454315185547,13.44122314453125,0.5311126708984375,,87.83719635009766,101.74616241455078,0.1781149881591961,11.042921835724492,4.475485059561695,4.622481107783934,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Greg_Hennigar\Greg_Hennigar_0001.jpg,real,lfw,250,250,62500,0.1072903663445514,0.098580352962017,0.0120426472276449,0.1221607252955436,0.0008467595907859,-3.921209654566464,1.1909574323434535,1.0569849014282229,273.2982177734375,865.5527954101562,1.9873851074881583,0.1696055689140043,8.708876096491226,0.7341989524839359,0.3134929794144865,5.6252760887146,23.408056259155277,0.1673640757799148,0.4138693946206276,0.918278293512044,-0.2745782136917114,79.6439437866211,163.6693572998047,68.45857238769531,171.06875610351562,0.1718324122565676,52.931243896484375,54.1976318359375,7.294818878173828,4.328948974609375,,84.0254135131836,102.61018371582031,0.1718324122565676,11.042921835724492,4.431119294910379,4.630937184300547,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Van_Hilley\Van_Hilley_0001.jpg,real,lfw,250,250,62500,0.2334134857896427,0.0751687064766883,0.0082131745293736,0.1092632114887237,0.0013110056752339,-3.797425217300427,0.9180996685181504,1.036569595336914,180.852783203125,538.2603759765625,2.076393880226828,0.1471984010098229,5.953527239150498,0.6356306831931849,0.1782306659735636,5.343069076538086,32.627525329589844,0.0973868370056152,0.404992089828816,0.8313942946136004,-0.1612869352102279,69.80360412597656,160.9883575439453,67.16494750976562,171.6469268798828,0.1898749108236095,52.35307312011719,53.7606201171875,0.4530410766601562,14.825973510742188,,91.18475341796875,104.48197937011719,0.1898749108236095,11.042921835724492,4.512887705670027,4.649014610315333,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Manuel_Llorente\Manuel_Llorente_0001.jpg,real,lfw,250,250,62500,0.1370117124655821,0.0837974324822425,0.0059237815439701,0.0706916823983192,0.0006651353323832,-3.84001129995009,0.9002999513047482,1.1414142847061155,402.1891479492188,1257.1519775390625,2.0156811014039127,0.1608046754505772,12.928039012003673,0.6633867867234191,0.2030216056858404,7.078944206237793,28.365154266357425,0.2638770937919616,0.4150028865489185,0.8950772790429642,0.4742262661457062,48.993263244628906,149.44227600097656,68.97840881347656,193.18284606933597,0.2486490175045599,30.817153930664062,64.59703826904297,15.607166290283203,12.18829345703125,,100.44901275634766,124.2044372558594,0.2486490175045599,11.042921835724492,4.609650263003066,4.821928895558936,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Jim_Wall\Jim_Wall_0001.jpg,real,lfw,250,250,62500,0.1273268551597116,0.0754458755254745,0.0073644844815135,0.0976128131151199,0.0005948497564531,-4.126175185342364,1.22433361444111,0.8177196979522705,262.3251647949219,758.9246215820312,2.0304776398976982,0.1632561808772406,8.450277008310236,0.5878128755417724,0.1098416021181558,6.410955429077148,30.57253837585449,0.0963596627116203,0.4123479526511172,1.185202053574959,-0.1632087081670761,69.52908325195312,164.1217041015625,68.58670806884766,172.0371551513672,0.1950264851243492,51.96284484863281,48.04652786254883,16.56929588317871,9.471633911132812,,94.59262084960938,103.45044708251953,0.1950264851243492,11.042921835724492,4.5495794693114675,4.639092725907873,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Allan_Wagner\Allan_Wagner_0001.jpg,real,lfw,250,250,62500,0.2257621807641828,0.0533999241888523,0.004645908717066,0.087002158164978,0.0007040044292807,-4.13360136554548,1.0239083101651267,1.1769919395446775,509.43310546875,1683.60595703125,2.0170672101619127,0.1620406858228932,16.86323984302857,0.6333792323964444,0.1993375728566656,8.011308670043945,27.201396942138672,0.2493508905172348,0.3914148935861859,0.8440362498714807,-0.3896673023700714,83.5604019165039,165.75057983398438,70.19461059570312,166.48434448242188,0.1577262109330409,57.515655517578125,88.6138687133789,17.115161895751953,14.003639221191406,,82.19017791748047,96.28973388671875,0.1577262109330409,11.042921835724492,4.409035804867647,4.567361707583598,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Jessica_Capshaw\Jessica_Capshaw_0001.jpg,real,lfw,250,250,62500,0.2017385280398319,0.0986222103238105,0.0086078271269798,0.0872808173298835,0.0010661139385774,-4.005256714852268,1.129061051904046,0.5466508269309998,94.6434555053711,271.1390686035156,2.013268455418831,0.158345982314447,3.2200839681440425,0.6970415902574225,0.2023010163117031,3.508552312850952,18.245548248291016,0.096616230905056,0.4279868910017924,0.9143075069641984,-0.1756127476692199,72.36414337158203,158.48602294921875,68.572998046875,167.83905029296875,0.1703798429066781,56.16094970703125,50.46064758300781,8.326858520507812,14.805442810058594,,86.12187957763672,99.26605224609375,0.1703798429066781,11.042921835724492,4.455763497358285,4.597803641966543,0,aiguard_unseen
C:\My_Project\AIGC\lfw\Charlie_Coles\Charlie_Coles_0001.jpg,real,lfw,250,250,62500,0.1216816331414237,0.0763405114412307,0.0030388506129384,0.0398065261542797,0.0001773199037415,-4.06885683104021,0.7356453531766484,-0.1818197071552276,51.924598693847656,105.70791625976562,1.8284577136741784,0.2086003322196176,1.858763561865188,0.6771621543873092,0.1531558620431811,2.5971133708953857,33.296661376953125,0.1530589312314987,0.4018866649612573,0.920322014962974,-0.235635295510292,75.1982192993164,163.2996063232422,68.52250671386719,172.0345916748047,0.1817514002470711,51.96540832519531,33.27265930175781,8.176750183105469,9.705924987792969,,88.10138702392578,103.5120849609375,0.1817514002470711,11.042921835724492,4.4784882765631036,4.639688368796775,0,aiguard_unseen
C:\My_Project\AIGC\stylegan2_test\fake\U5EFG056M1.jpg,fake,stylegan2_ood,256,256,65536,0.1848423917450539,0.1656234264373779,0.0135484524071216,0.0818027555942535,0.0014357174513861,-3.091426327172369,0.2483527488606236,1.5748519897460938,203.9421844482422,455.3009033203125,2.2057715024492337,0.1202892571973184,6.337794321329631,0.5977985676217485,0.1442994874604871,5.9875688552856445,45.52433776855469,0.1575576514005661,0.4457535823869329,0.9762665596695214,-0.2830327451229095,60.26482391357422,181.95706176757807,59.53849029541016,204.94712829589844,0.3526606856182671,19.05287170410156,64.05764770507812,18.515499114990234,46.485084533691406,0.8355112747151345,121.69223785400385,145.40863800048828,0.3526606856182671,11.090354888959125,4.801495216973389,4.979547971866358,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\4XFOYTTUPB.jpg,fake,stylegan2_ood,256,256,65536,0.1298186068130194,0.1209249943494796,0.0115998154506087,0.0959257036447525,0.0009341477416455,-3.311620760471891,0.4346903185726821,1.5013846158981323,237.98660278320312,552.4851684570312,2.106354520855164,0.1468299975349525,7.659018351800553,0.5368926286038951,0.0867001933672175,6.525376319885254,44.08991622924805,0.0883272141218185,0.4225371104706146,0.99262826095267,-0.1599892228841781,52.62990188598633,182.05364990234372,65.39778137207031,209.55389404296875,0.3718356266210138,14.44610595703125,79.80193328857422,17.313587188720703,22.95404052734375,0.8287827267512426,129.4237480163574,144.15611267089844,0.3718356266210138,11.090354888959125,4.863091889311448,4.970896828117005,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\7CBS9F90L7.jpg,fake,stylegan2_ood,256,256,65536,0.2382277017146705,0.1364029794931411,0.0196791160851717,0.144271895289421,0.0026351092383265,-3.074109563181456,0.4058513929617751,1.5741374492645264,193.3531188964844,402.2077941894531,2.1911136443252475,0.1244124976956114,6.092380251615877,0.5472036252510961,0.1439426520348543,6.43092679977417,39.241886138916016,0.048056349158287,0.4282224894390281,1.0144028283068125,-0.0707630217075347,52.780574798583984,178.01287841796875,59.525489807128906,204.871826171875,0.3627642005260504,19.128173828125,77.86734008789062,5.329463958740234,40.71988296508789,0.8055158881987339,125.23230361938477,145.3463363647461,0.3627642005260504,11.090354888959125,4.8301704415148325,4.979119421078316,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\Z73VI0WTVM.jpg,fake,stylegan2_ood,256,256,65536,0.0997649639904597,0.1472664624452591,0.014268877916038,0.0968915671110153,0.0008286876254715,-3.151783067302912,0.321546349632386,1.6262893676757812,238.5355987548828,648.8761596679688,2.221772310017516,0.1177960300088077,7.489981821329632,0.5520556481223158,0.1097559767783028,7.02907133102417,31.934946060180664,0.0363139361143112,0.4226052304318826,0.9061921012696688,-0.0432332642376422,52.35558319091797,176.5770263671875,64.58970642089844,212.34686279296875,0.3658045122002611,11.65313720703125,50.39520263671875,26.17413711547852,3.643104553222656,0.8151247377242612,124.22144317626953,147.7571563720703,0.3658045122002611,11.090354888959125,4.822065804969559,4.995570090795609,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\123FWZN0VE.jpg,fake,stylegan2_ood,256,256,65536,0.107022998017418,0.1099334135651588,0.0111020719632506,0.1009890660643577,0.0007278931443579,-3.1942854972727006,0.2859277845610792,1.5335928201675415,220.50457763671875,445.3239135742188,2.062389760211096,0.1575296100900849,6.916660318559551,0.5271185855616866,0.0918850958120145,6.410274505615234,28.36785316467285,0.2645325362682342,0.4018582213466769,0.906240523675601,-0.4900688827037811,63.31058120727539,195.4463806152344,54.261680603027344,210.472900390625,0.4113738521031289,13.527099609375,67.119384765625,13.988395690917969,41.76740264892578,0.8218281353381087,132.135799407959,156.21121978759766,0.4113738521031289,11.090354888959125,4.883830177145038,5.051209064452067,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\CD1FX6IY80.jpg,fake,stylegan2_ood,256,256,65536,0.1607899810927052,0.1015379428863525,0.0084691476076841,0.083408698439598,0.0010215345537289,-3.3288326397712,0.3677103059868395,1.641341209411621,347.3591003417969,660.7344970703125,2.067452326109809,0.1620742737477345,10.943049976915953,0.4388518566981486,0.0821372663452213,8.968456268310547,50.3246955871582,0.0814883932471275,0.4768037272177392,0.8183872421783522,0.1434162408113479,52.2925033569336,162.45103454589844,60.312232971191406,196.98963928222656,0.3000674092383009,27.01036071777344,83.7354736328125,8.378376007080078,13.52057647705078,0.8530175732249745,110.15853118896484,136.67740631103516,0.3000674092383009,11.090354888959125,4.7019205208980015,4.9176234507064525,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\OTNVNGWUCW.jpg,fake,stylegan2_ood,256,256,65536,0.0914272961078296,0.2526490986347198,0.0213823243975639,0.0846324935555458,0.001403589034453,-2.7024388568366486,0.2109408724516933,1.6522350311279297,157.9658203125,241.75999450683597,2.214719521116188,0.1196804547101346,4.763053728070176,0.5188768709412915,0.0997463055425368,6.544825553894043,59.74622344970703,0.0963231399655342,0.425327569723325,1.0476807011229208,-0.1793831586837768,54.42591094970703,181.14529418945312,61.2270622253418,207.58837890625,0.369635199696306,16.41162109375,48.49363327026367,25.38625144958496,46.59422302246094,0.8097204559881561,126.7193832397461,146.3613166809082,0.369635199696306,11.090354888959125,4.841975060943682,4.986078336290564,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\14V3XRNJ7Q.jpg,fake,stylegan2_ood,256,256,65536,0.1008842542688646,0.1537015438079834,0.0199451465159654,0.1297654211521148,0.001147242845036,-2.9414877559727106,0.2158812363699727,1.9097447395324707,328.7223815917969,696.0706176757812,2.1843794982925373,0.1253343706873743,9.826133714219752,0.5601270589282776,0.1188609778573665,7.984643936157227,42.90321350097656,0.2867734730243683,0.3970364159021268,0.8131894856728012,0.5370244383811951,28.914459228515625,157.14617919921875,61.37305450439453,205.4358367919922,0.3681724002810824,18.56416320800781,74.42666625976562,17.161457061767578,49.025634765625,0.803563095595738,128.23171997070312,144.06278228759766,0.3681724002810824,11.090354888959125,4.853838939550398,4.970249192669119,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\EEMVMRAM90.jpg,fake,stylegan2_ood,256,256,65536,0.1030759255896183,0.1110727787017822,0.0125822713598608,0.1132795214653015,0.0006737159565091,-3.275881606951406,0.4360155425681424,1.590510368347168,252.14833068847656,539.0711059570312,2.1228004253402077,0.1398385058636965,7.9851142659279635,0.582376071978319,0.1050909444291499,6.549642086029053,48.06342315673828,0.0465081334114074,0.4327334010406151,0.9931209268848992,-0.0997240766882896,51.29689407348633,178.4998321533203,65.88967895507812,208.48802185058597,0.3615060622932122,15.511978149414062,64.75584411621094,11.356365203857422,33.81339263916016,0.8197555959791387,127.20293807983398,142.59834289550784,0.3615060622932122,11.090354888959125,4.845783748751167,4.960031887264063,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\DV7Z4Z4AJR.jpg,fake,stylegan2_ood,256,256,65536,0.1642208426551666,0.1570619791746139,0.0162147935479879,0.1032381877303123,0.0014473242918029,-3.098263268868162,0.3383207162167266,1.5295217037200928,177.83697509765625,416.2032470703125,2.183854655334877,0.1266113004799636,5.504273141735915,0.5216148558204742,0.0974436297605366,6.290702819824219,36.59285354614258,0.0356838479638099,0.41032323255467,0.9774360167777634,0.0698169097304344,45.655311584472656,173.77207946777344,63.75085067749024,212.85752868652344,0.3807211745921033,11.142471313476562,55.79725646972656,18.796283721923828,25.05760955810547,0.811051937760876,128.11676788330078,149.1066780090332,0.3807211745921033,11.090354888959125,4.8529420971615895,5.0046620095606835,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\43IWZM2P98.jpg,fake,stylegan2_ood,256,256,65536,0.1526979891820987,0.2024025022983551,0.0286541990935802,0.1415703743696212,0.0025602537207305,-2.729931485122863,0.1607059717467339,2.0117297172546387,304.7754821777344,599.9822998046875,2.2045674677862244,0.1211941896603039,8.854990766389655,0.5410603655752879,0.1084508139625082,8.029019355773926,65.45124816894531,0.3231932818889618,0.3800553354008814,0.8354483325988509,0.6464630961418152,24.78835678100586,156.093994140625,62.40137481689453,206.15513610839844,0.3761893983024447,17.844863891601562,75.4906005859375,8.47884750366211,10.109024047851562,0.7968301371259869,131.30563735961914,143.7537612915039,0.3761893983024447,11.090354888959125,4.877527715342282,4.9681018448412635,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\TPB2O0VS4E.jpg,fake,stylegan2_ood,256,256,65536,0.15411005741609,0.1912929266691208,0.0219329353421926,0.114656277000904,0.0022606421262025,-2.7977595082729128,0.1508147564875118,1.9370574951171875,295.276123046875,539.7800903320312,2.1881713893845327,0.1265440642560635,8.822153739612178,0.4644918723180367,0.0745644046043191,8.537137031555176,40.57111358642578,0.3159532248973846,0.38801143902109,1.021740466711896,0.6465025544166565,28.860801696777344,153.2755889892578,61.65788650512695,217.68365478515625,0.3868764503488857,6.31634521484375,,,,0.816729335356797,124.41478729248047,156.0257682800293,0.3868764503488857,11.090354888959125,4.823621042151345,5.05002117489085,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\F4ZB49CPAA.jpg,fake,stylegan2_ood,256,256,65536,0.1490477479145975,0.1150705069303512,0.0129353906959295,0.1124127358198165,0.0012923561735078,-3.2986841767264865,0.400138975650074,1.737886667251587,389.2413635253906,730.1857299804688,2.1041805415554045,0.1481927572216207,12.443371133425652,0.4580237644643035,0.0714342330202066,9.10543727874756,16.855695724487305,0.0641044974327087,0.4036052316277226,0.9488250634028924,0.0946255698800087,40.94991683959961,174.8402557373047,65.96541595458984,212.6870880126953,0.3915141580735349,11.312911987304688,74.39656066894531,13.313720703125,38.43761444091797,0.8125933110650578,133.89033889770508,146.72167205810547,0.3915141580735349,11.090354888959125,4.897021098471258,4.9885374046952995,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\08NKI2D7QQ.jpg,fake,stylegan2_ood,256,256,65536,0.0963413937908228,0.1238384321331977,0.0089763076975941,0.072484016418457,0.0004959327634423,-3.327367861935999,0.3875231145613542,1.306487202644348,163.26710510253906,437.1141662597656,2.157040635928901,0.1280529700632345,5.3822648314866095,0.6825845878389571,0.2047678627997535,4.5916619300842285,54.65357208251953,0.1087557524442672,0.4439832753741762,0.9164765028523651,0.1995407044887542,46.505821228027344,165.45887756347656,61.75817489624024,202.7098388671875,0.3341563939913783,21.2901611328125,46.4783821105957,10.277595520019531,3.4725494384765625,0.7953789691957169,118.95305633544922,140.95166397094727,0.3341563939913783,11.090354888959125,4.778728930705963,4.948417022889142,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\F1MB4QAQJ8.jpg,fake,stylegan2_ood,256,256,65536,0.0835407234757072,0.1127441525459289,0.0128792952746152,0.1142347082495689,0.000532989972271,-3.2719255344589877,0.4464684053182926,1.1348867416381836,104.0881118774414,266.62353515625,2.21621955891157,0.1168179319382508,3.477442289935361,0.6726112180399185,0.1818633792465029,4.363563060760498,39.705345153808594,0.0948797911405563,0.4170588271526082,0.7950736041248858,0.1590873003005981,42.35784912109375,170.0265655517578,66.7183609008789,210.35317993164065,0.3654670157128521,13.646820068359377,46.58708572387695,8.855167388916016,17.05139923095703,0.7895467391714384,127.66871643066406,143.63481903076175,0.3654670157128521,11.090354888959125,4.8494387559763155,4.967274099581518,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\0NUWGD5JNA.jpg,fake,stylegan2_ood,256,256,65536,0.1359462262769011,0.1461022496223449,0.0161865316331386,0.1107890754938125,0.0011643763864412,-3.020553903337145,0.3194907133383363,1.6660887002944946,221.1918792724609,557.0101318359375,2.156906415551075,0.1331971433449665,6.9228220221606485,0.5622944592881159,0.1021846866322466,6.407197952270508,40.54508972167969,0.0416053459048271,0.4561625830347791,0.83322134897437,-0.0767168626189231,55.75388717651367,173.21994018554688,65.87742614746094,191.7745056152344,0.2947351923318706,32.225494384765625,54.10558319091797,25.33838653564453,28.994178771972656,0.789123777517851,117.4660530090332,125.89707946777347,0.2947351923318706,11.090354888959125,4.766149381280098,4.8354647435435405,1,stylegan2_ood
C:\My_Project\AIGC\stylegan2_test\fake\XW2LC4I8ED.jpg,fake,stylegan2_ood,256,256,65536,0.0662969477778679,0.139252096414566,0.0136909857392311,0.0983179882168769,0.0003797014651354,-3.4064769028355832,0.6508361117092575,0.966925859451294,92.45933532714844,242.146728515625,2.1236652025055625,0.1385532627002441,3.155721664358261,0.649963419891176,0.1325102788225183,3.876781225204468,33.644264221191406,0.0315308757126331,0.4111658493608704,1.0120580254670928,-0.0490700230002403,49.41033172607422,178.90318298339844,62.33286285400391,210.4832763671875,0.3823425434624872,13.5167236328125,45.17013168334961,15.720695495605469,8.703536987304688,0.8158447591584377,129.49285125732422,148.1504135131836,0.3823425434624872,11.090354888959125,4.8636256769697255,4.998228065194779,1,stylegan2_ood
