image_path,class,source,orig_width,orig_height,orig_resolution,freq_spectral_entropy,freq_band_ratio_high_mid,freq_band_ratio_high_low,freq_band_ratio_mid_low,freq_high_energy_frac,freq_radial_powerlaw_slope,freq_powerlaw_residual_std,freq_logmag_mean,tex_local_variance_mean,tex_local_variance_std,tex_lbp_entropy,tex_lbp_uniformity,tex_glcm_contrast,tex_glcm_homogeneity,tex_glcm_energy,tex_highpass_energy,tex_autocorr_peak_sharpness,lm_symmetry_score,lm_interocular_over_facewidth,lm_mouthwidth_over_interocular,lm_pose_yaw_proxy,face_bbox_x0,face_bbox_x1,face_bbox_y0,face_bbox_y1,face_size_confound,boundary_margin_px,bnd_boundary_edge_contrast,bnd_ring_texture_diff,bnd_ring_mean_diff,v811_fake_prob
C:\My_Project\AIGC\AIGuard\unseen\Real_79.jpg,real,aiguard_unseen_real,256,256,65536,0.13684590555325812,0.16512233018875122,0.01375254150480032,0.08328699320554733,0.001138143939897418,-3.2863939613990616,0.5568936125930243,1.632097840309143,241.04139709472656,544.6491088867188,2.15314522102562,0.13232554857157905,7.249193501846708,0.582980297468862,0.20572141498986038,6.5290117263793945,65.57010650634766,0.12233293801546097,0.4187011888466195,1.170021130623754,-0.2042601853609085,44.76434326171875,206.07049560546875,35.78204345703125,228.44461059570312,0.6193729553134679,-4.444610595703125,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_3.JPG,real,aiguard_unseen_real,617,617,380689,0.13001593620329427,0.10838392376899719,0.01792570762336254,0.16539083421230316,0.0009903034660965204,-3.262534574691655,0.5645721590755572,1.6331228017807007,251.06536865234375,453.74200439453125,2.1535381201408437,0.13326658243340583,8.181642139889181,0.48983640303767156,0.08168872888661358,7.870852947235107,32.20479965209961,0.04503917694091797,0.46758356058462514,1.0893257334651407,-0.051608312875032425,35.002689361572266,197.01280212402344,30.662824630737305,219.239990234375,0.6088848824910071,4.760009765625,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_28.jpg,real,aiguard_unseen_real,2394,2394,5731236,0.09708831791459427,0.06902197748422623,0.004687278065830469,0.06790993362665176,0.0002917938109021634,-3.8852537842773964,0.7162770955474914,1.1458631753921509,252.2378387451172,681.2940063476562,2.079191384660102,0.14797258277775496,8.333671802862403,0.6077919782788259,0.15971650062591083,5.742177963256836,34.390533447265625,0.06779398024082184,0.44589375360952727,1.0030984834808816,-0.10889697819948196,46.796730041503906,186.55723571777344,38.8975830078125,206.30577087402344,0.46629968491967416,17.694229125976562,61.83365249633789,15.430877685546875,5.397735595703125,
C:\My_Project\AIGC\AIGuard\unseen\Real_30.jpg,real,aiguard_unseen_real,202,202,40804,0.13894586210325835,0.07541832327842712,0.011104258708655834,0.14723555743694305,0.00083237758371979,-3.688138807390198,0.8702626738751612,1.3460129499435425,254.2342987060547,545.6834716796875,2.101133400988083,0.14728099850007564,8.299313538781167,0.5332613505503424,0.10321387914782854,7.465871810913086,19.039213180541992,0.20104475319385529,0.414864078119515,1.2726459104906773,0.3710051476955414,27.77304458618164,168.7118682861328,45.91175079345703,209.33639526367188,0.45904171626305024,14.663604736328125,53.88369369506836,24.98331069946289,26.086624145507812,
C:\My_Project\AIGC\AIGuard\unseen\Real_40.jpg,real,aiguard_unseen_real,549,549,301401,0.10411975797269092,0.0590866357088089,0.007287998218089342,0.12334427237510681,0.0002928173344116658,-3.780774268282302,0.7792383382151838,1.0102143287658691,147.801025390625,362.60028076171875,2.109845831190612,0.1443716674385246,4.880388388734991,0.5929450008466495,0.10553515425904461,5.246838569641113,26.797988891601562,0.0665021613240242,0.46284791051196766,0.8922588637121486,0.013722943142056465,24.7736873626709,205.21353149414062,33.176815032958984,239.7269287109375,0.7427828108536312,-15.7269287109375,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_66.jpg,real,aiguard_unseen_real,2881,2881,8300161,0.1414898758662365,0.13809846341609955,0.012661801651120186,0.09168676286935806,0.0009907970670610666,-3.465429655947461,0.7321563020247284,1.1898586750030518,131.62074279785156,307.66107177734375,2.0446062642542073,0.15876163417525413,4.357125461680516,0.6064148263298479,0.11252381459723511,4.578822135925293,33.221073150634766,0.009065279737114906,0.4381806387161912,0.7595638915008628,0.012311390601098537,39.65969467163086,180.82411193847656,48.268592834472656,189.62997436523438,0.39770402279628153,34.370025634765625,51.18709945678711,16.76577377319336,38.383392333984375,
C:\My_Project\AIGC\AIGuard\unseen\Real_49.jpg,real,aiguard_unseen_real,1988,1988,3952144,0.11113356438746151,0.10074354708194733,0.01041649840772152,0.10339618474245071,0.0007315899711102247,-3.4885110827919537,0.6295481032842406,1.3287099599838257,193.36862182617188,373.8109130859375,2.1316945725405647,0.14083008724468446,6.261081486611262,0.5423587846280622,0.09576070945100915,6.342069625854492,35.60251998901367,0.05501474440097809,0.45750410392590013,0.9630902801767811,-0.0821978971362114,45.094642639160156,184.1549530029297,40.95845031738281,200.61309814453125,0.4424749856078919,23.38690185546875,49.74917221069336,1.8649978637695312,22.458274841308594,
C:\My_Project\AIGC\AIGuard\unseen\Real_5.jpg,real,aiguard_unseen_real,373,373,139129,0.07758682458606697,0.21854132413864136,0.04353832080960274,0.1992223709821701,0.0017994256922975183,-2.6855486919569467,0.3194840077028099,1.954665184020996,253.12547302246094,511.29486083984375,2.2347895012794052,0.11486112569978167,7.549947483841172,0.48830549329880313,0.09235074282523781,8.133997917175293,47.44855499267578,0.10898680984973907,0.4503575978905396,1.0121082413669749,-0.21473492681980133,49.62358474731445,190.32496643066406,47.38414764404297,212.75643920898438,0.46372986916711173,11.243560791015625,77.01541137695312,13.873138427734375,22.95330810546875,
C:\My_Project\AIGC\AIGuard\unseen\Real_58.jpg,real,aiguard_unseen_real,248,248,61504,0.2515511803669248,0.12074887007474899,0.01493107620626688,0.12365396320819855,0.00299837370403111,-3.4060523555271045,0.7035408770757847,1.7272844314575195,299.4076232910156,702.2266235351562,2.185224702321319,0.1272456849529961,9.413039012003656,0.524757643708303,0.10939301785574555,7.7967095375061035,36.00325012207031,0.0947764664888382,0.3804270424504805,1.0107638458854329,-0.09789412468671799,31.234880447387695,190.13766479492188,39.725791931152344,213.80667114257812,0.5512981586488029,10.193328857421875,69.385498046875,33.51803207397461,4.226806640625,
C:\My_Project\AIGC\AIGuard\unseen\Real_82.jpg,real,aiguard_unseen_real,968,968,937024,0.0712440989047222,0.1978943794965744,0.021230502054095268,0.10728198289871216,0.0010281457798555493,-2.919316935241731,0.3588301803180106,1.6552016735076904,177.02435302734375,245.4823760986328,2.1891729198459307,0.12631276586263293,5.3127545013850375,0.5153818456725048,0.1022996126631852,6.843836784362793,43.20055389404297,0.10687717795372009,0.45013311715393006,1.1340810550829035,-0.22466082870960236,47.68354797363281,201.55848693847656,31.840187072753906,216.55250549316406,0.5664580022918406,7.4474945068359375,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_70.jpg,real,aiguard_unseen_real,243,243,59049,0.11885874127162717,0.13868997991085052,0.014316746033728123,0.10322841256856918,0.0011473846388980746,-3.678619122588102,1.10197873664605,0.9749049544334412,136.89779663085938,496.7035827636719,2.171428101500975,0.1291302327859506,4.399865246999072,0.6280220819249809,0.1290069142300229,5.2676310539245605,63.27205276489258,0.25082218647003174,0.39002812615688365,0.7950599740141852,0.3784313499927521,11.843582153320312,176.47425842285156,40.64194107055664,218.2509307861328,0.5827464941092061,5.7490692138671875,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_60.jpg,real,aiguard_unseen_real,540,540,291600,0.0844778728673642,0.08727540075778961,0.004510922357439995,0.05168606713414192,0.0002766626712400466,-3.6232291659474885,0.5291779352520746,0.6963281631469727,85.55400085449219,209.02911376953125,2.1597986278775103,0.12918460691834133,2.907849145891041,0.6885589791918043,0.16128469681839658,3.433969020843506,50.914669036865234,0.051119741052389145,0.4163601127814841,1.2383110738250742,0.09558757394552231,37.782894134521484,177.88876342773438,47.535457611083984,217.59678649902344,0.4748602980907951,6.4032135009765625,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_19.jpg,real,aiguard_unseen_real,421,421,177241,0.2143878970692696,0.10093563795089722,0.011229418218135834,0.11125325411558151,0.0013414608547464013,-3.279794315436065,0.4009070376608245,1.7411047220230103,347.22015380859375,1071.1109619140625,2.260259093816604,0.1088583087087025,11.091176708217876,0.6186214169425832,0.15876017537600035,7.090690612792969,36.06611633300781,0.021340016275644302,0.45507153389463706,0.9468383769065557,-0.04718155786395073,37.40930938720703,190.07041931152344,44.09855270385742,221.95826721191406,0.5411404142941241,2.0417327880859375,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_93.jpg,real,aiguard_unseen_real,1200,800,960000,0.05588483210097969,0.12192402780056,0.022494440898299217,0.18449555337429047,0.0006085970671847463,-3.197268580103161,0.5566313097742666,1.370572566986084,167.20494079589844,597.6739501953125,2.2371405703982217,0.11287030891694906,5.493128174053551,0.6891140230953116,0.15823430910320682,4.912836074829102,39.17395782470703,0.06962480396032333,0.44748485887352973,0.7620318748195783,-0.06244934722781181,95.74079132080078,154.17291259765625,55.84672546386719,148.97055053710938,0.10844672035324382,55.84672546386719,86.560546875,18.15475845336914,8.498245239257812,
C:\My_Project\AIGC\AIGuard\unseen\Real_4.jpg,real,aiguard_unseen_real,379,379,143641,0.129364857153991,0.1603696346282959,0.01640280708670616,0.10228125005960464,0.0014823881210759282,-2.9599918642799596,0.18992697502914752,1.5001630783081055,151.2195281982422,312.5525817871094,2.244279220290912,0.11235853415238566,4.757122864727608,0.5750496229168877,0.12925703647250383,5.850644588470459,31.615346908569336,0.0757310539484024,0.4324859819470262,0.9237373806113691,-0.08731591701507568,46.01377487182617,191.31178283691406,38.728851318359375,202.85142517089844,0.475260743042031,21.148574829101562,40.81678009033203,0.7074432373046875,25.938392639160156,
C:\My_Project\AIGC\AIGuard\unseen\Real_59.jpg,real,aiguard_unseen_real,2407,2407,5793649,0.12222438809196874,0.09680449217557907,0.005289486143738031,0.054640915244817734,0.00043267934233881533,-3.787982556227742,0.7633609447459065,0.7853243947029114,134.7672119140625,375.84478759765625,2.093916346166008,0.14930750280060104,4.476175265466292,0.6403527603672654,0.13635970863022126,4.139462947845459,37.90816116333008,0.284725546836853,0.4534770337781562,0.8140410979110978,0.5318780541419983,12.29302978515625,160.23448181152344,48.012821197509766,218.00921630859375,0.5012259552770606,5.99078369140625,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_56.jpg,real,aiguard_unseen_real,209,209,43681,0.02483720415411255,0.06083736568689346,0.007444945629686117,0.12237455695867538,8.196236012736335e-05,-3.767651078150018,0.8246480047120249,0.6477450728416443,71.03730010986328,220.9512176513672,2.1072208759970064,0.13854870841881473,2.406752943213295,0.7464192548423608,0.20765571267937916,3.0114119052886963,33.669490814208984,0.02923089824616909,0.4208599181194134,0.8702049607827473,0.039554938673973083,36.39484405517578,180.91358947753906,49.34520721435547,186.2781982421875,0.39439939553320336,36.39484405517578,24.265485763549805,11.442967414855957,0.8594512939453125,
C:\My_Project\AIGC\AIGuard\unseen\Real_35.jpg,real,aiguard_unseen_real,1812,1812,3283344,0.18130246813623727,0.07165670394897461,0.0032205823808908463,0.044944606721401215,0.0002766862162388861,-3.8727199491019055,0.5411907044878898,0.5996342301368713,97.92503356933594,324.8052978515625,2.1048403857161886,0.1412793723109959,3.3583010156971347,0.7059982151824745,0.15101436793178685,3.105807304382324,29.208173751831055,0.05418417602777481,0.4365014666824719,0.9793202069542712,-0.08962391316890717,44.32632064819336,189.81649780273438,47.31486892700195,199.4595947265625,0.4411583846800688,24.5404052734375,33.7182731628418,9.304256439208984,18.855201721191406,
C:\My_Project\AIGC\AIGuard\unseen\Real_83.jpg,real,aiguard_unseen_real,237,237,56169,0.0715912757137674,0.15517118573188782,0.020085390657186508,0.12944020330905914,0.0008417293429374695,-3.042546021235557,0.3586510497441938,1.6427067518234253,204.10092163085938,411.3990478515625,2.150550605199211,0.13387080124644923,6.318438942751612,0.5681395594735065,0.1292129829150494,6.393339157104492,42.71122360229492,0.007768846582621336,0.451990243900507,1.0368524498157528,-0.002911974908784032,39.395896911621094,182.88319396972656,40.00114440917969,208.60516357421875,0.4821535192746426,15.39483642578125,56.125484466552734,18.025218963623047,21.071029663085938,
C:\My_Project\AIGC\AIGuard\unseen\Real_23.jpg,real,aiguard_unseen_real,377,377,142129,0.13896985090723352,0.10513768345117569,0.00685053551569581,0.06515775620937347,0.0006901544402353466,-3.9332229052004153,1.0337313350200172,0.9298002123832703,165.90847778320312,360.7977600097656,2.124069344312028,0.14031843720054388,5.5178150969529085,0.573379962446802,0.10618088753608551,5.28639554977417,28.06978416442871,0.05303163453936577,0.4268375882183356,1.0109141292508783,-0.09652533382177353,35.21914291381836,198.40597534179688,39.315650939941406,222.94570922851562,0.5972179438511935,1.054290771484375,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_6.jpg,real,aiguard_unseen_real,1085,1085,1177225,0.20262021020613594,0.1813710778951645,0.0173896923661232,0.09587908536195755,0.0022164045367389917,-3.1661024110259106,0.5036646725964403,1.353945016860962,120.56851196289062,293.2361755371094,2.2087315095219484,0.12018525704698034,3.7275926246537363,0.6429340151815253,0.17456973066347864,4.542178630828857,32.28807830810547,0.15274028480052948,0.4049014243421711,1.0856511335477372,-0.15922027826309204,43.9993782043457,199.5519256591797,37.858577728271484,217.01524353027344,0.5554104703247716,6.9847564697265625,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_78.jpg,real,aiguard_unseen_real,214,214,45796,0.22990162621779972,0.11181957274675369,0.007845462299883366,0.07016179710626602,0.0014162925072014332,-3.676660613936471,0.7929835299610452,1.5360971689224243,327.0149230957031,769.9039306640625,2.1820503690996076,0.1252358463196792,10.571858264081236,0.5543722710198886,0.1487167690222133,7.50844669342041,26.94828987121582,0.0594060979783535,0.4152408367399619,1.1537686828834928,-0.05367874354124069,48.89122772216797,187.09507751464844,39.57198715209961,211.32073974609375,0.4730615992814544,12.67926025390625,75.57805633544922,15.695781707763672,31.00018310546875,
C:\My_Project\AIGC\AIGuard\unseen\Real_41.jpg,real,aiguard_unseen_real,1503,1503,2259009,0.09512983803450252,0.12211909145116806,0.006962175015360117,0.057011354714632034,0.0003839282726403326,-3.527230295366241,0.5420586248301944,0.8895775675773621,94.44310760498047,234.33018493652344,2.1320106737663056,0.13927902037379444,3.123963815789475,0.6577206815664218,0.14658343914817076,3.656917095184326,42.16782760620117,0.27211329340934753,0.38534615463969063,0.878031936921518,-0.4405739903450012,54.81403732299805,217.28582763671875,36.200069427490234,210.42282104492188,0.5641398750132892,6.71417236328125,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_32.jpg,real,aiguard_unseen_real,878,878,770884,0.16555973292147613,0.12709690630435944,0.014763823710381985,0.11616194248199463,0.001450996147468686,-3.2312814363017073,0.43466013050533947,1.8192784786224365,350.3804626464844,874.445068359375,2.2027282517516786,0.12204318302763048,10.992359764542917,0.5671734776487481,0.11921165525183558,7.506875038146973,36.295166015625,0.2028239667415619,0.4685935905892334,0.7657508081364025,0.3939320743083954,22.457611083984375,176.53628540039062,16.847944259643555,199.59255981445312,0.5611656589434465,16.847944259643555,57.78714370727539,0.8834381103515625,44.279876708984375,
C:\My_Project\AIGC\AIGuard\unseen\Real_21.jpg,real,aiguard_unseen_real,1087,1087,1181569,0.12125355745028606,0.11262719333171844,0.008261134847998619,0.07334937900304794,0.0007152625476010144,-3.368253334210283,0.43905841263673573,1.371084213256836,169.5287628173828,398.04876708984375,2.1460049430516768,0.13637573785555457,5.474259579870726,0.5997880559820099,0.14986019571020437,5.614725589752197,50.319190979003906,0.11652661114931107,0.4237230540898084,0.7466650140306892,0.2192719578742981,31.218591690063477,180.56460571289062,41.89112091064453,210.84205627441406,0.5028728627632192,13.157943725585938,46.22214889526367,27.399049758911133,57.290138244628906,
C:\My_Project\AIGC\AIGuard\unseen\Real_86.jpg,real,aiguard_unseen_real,895,895,801025,0.1462823829149397,0.1387310028076172,0.009275780990719795,0.06686163693666458,0.0008684710483066738,-3.5328079260555865,0.6891342005135612,1.2353787422180176,176.66128540039062,525.849609375,2.2183637072066307,0.11695947690786593,5.69172841643581,0.6656402932631635,0.15394971897401755,4.889021873474121,34.06776428222656,0.012135584838688374,0.4723153225781456,0.9467672426815111,0.01464384701102972,44.62306213378906,181.6128692626953,39.14067840576172,217.8614501953125,0.48794092907724473,6.1385498046875,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_39.jpg,real,aiguard_unseen_real,938,938,879844,0.10996326761171554,0.15483345091342926,0.010639448650181293,0.06871543824672699,0.0006638421327807009,-3.173507824495618,0.3267065958725547,1.4507404565811157,181.30213928222656,339.8829345703125,2.1391861315634118,0.14023039967554002,5.7302068905817105,0.5496189276425212,0.1033635768837875,5.928144931793213,40.96599578857422,0.08830345422029495,0.4100186149432136,1.2231709978927565,-0.01595905050635338,36.71852111816406,201.30715942382812,35.660308837890625,216.7191925048828,0.5939141245992882,7.2808074951171875,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_20.jpeg,real,aiguard_unseen_real,515,515,265225,0.11615330422533424,0.07548871636390686,0.011366534046828747,0.15057261288166046,0.0005935682565905154,-3.5061762534273697,0.6881459141435262,0.1984829157590866,20.551332473754883,59.99580764770508,2.208038960733961,0.11753465175032865,0.7989421745152354,0.7982603010752993,0.2830197499589747,2.0914306640625,27.896900177001953,0.211833193898201,0.4075974986021838,0.7072221786432903,-0.32126811146736145,55.9514045715332,209.54452514648438,40.28044128417969,222.9315643310547,0.5591110484153562,1.0684356689453125,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_37.jpg,real,aiguard_unseen_real,272,272,73984,0.05758621434250866,0.27168405055999756,0.05344881862401962,0.1967315375804901,0.0012203719234094024,-2.6375957611246936,0.3330423972967628,1.8910925388336182,203.3118896484375,390.84393310546875,2.24059737741876,0.11270690768622002,6.004671918282549,0.5584008939140589,0.14981655204713965,7.237530708312988,59.145843505859375,0.018927043303847313,0.4018185017692143,1.1095237786535506,-0.02212362550199032,45.47041320800781,184.0219268798828,50.143028259277344,203.32315063476562,0.4229778742738949,20.676849365234375,40.199405670166016,21.23754119873047,16.80419921875,
C:\My_Project\AIGC\AIGuard\unseen\Real_43.jpg,real,aiguard_unseen_real,1149,1149,1320201,0.12647466886900244,0.1481522172689438,0.00949794054031372,0.06410934031009674,0.0008828170830383897,-3.650766816570502,0.9527946726518606,1.044343113899231,115.67704772949219,314.23150634765625,2.1585936584399565,0.1299401004827802,3.7292569829178155,0.6763619916183712,0.17347859296179846,4.135231971740723,46.1385498046875,0.11065378785133362,0.3887027119057658,0.831132530244734,-0.06342444568872452,21.276105880737305,184.15672302246094,26.86353302001953,197.14645385742188,0.5527699943138425,21.276105880737305,46.12681198120117,13.317703247070312,14.462135314941406,
C:\My_Project\AIGC\AIGuard\unseen\Real_42.jpg,real,aiguard_unseen_real,1292,1292,1669264,0.21002056899203211,0.1512288898229599,0.019915074110031128,0.13168829679489136,0.00259414897300303,-3.005142592668713,0.3985740898969069,1.8996771574020386,367.0652160644531,759.1005859375,2.1617222107488927,0.13024214951508445,11.514380771006445,0.5143307664174437,0.16131766426580432,8.765710830688477,49.477413177490234,0.2062268853187561,0.4217871334610858,1.0560824674580165,-0.33444294333457947,58.850624084472656,190.37950134277344,52.4945182800293,201.71063232421875,0.3911477190106586,22.28936767578125,104.4835205078125,22.68752670288086,13.165214538574219,
C:\My_Project\AIGC\AIGuard\unseen\Real_11.jpg,real,aiguard_unseen_real,715,715,511225,0.10209114002845146,0.107780821621418,0.008615674450993538,0.07993698865175247,0.00062852498376742,-3.346497135391681,0.38778762386528026,1.3113112449645996,165.52374267578125,345.1483459472656,2.1676686041685356,0.13022690502517872,5.319461565096951,0.5847870468970426,0.14647150523872368,5.481028079986572,34.031280517578125,0.03902802988886833,0.422924387282758,1.101178580813322,-0.04733041673898697,38.68107986450195,186.97308349609375,42.8503532409668,217.44485473632812,0.516003038301301,6.555145263671875,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_75.jpg,real,aiguard_unseen_real,367,367,134689,0.2041782268521909,0.1142711490392685,0.007116919383406639,0.06228098273277283,0.000752501015085727,-4.033505811558711,1.1256399130506312,0.7390343546867371,139.8289337158203,356.39227294921875,1.9958201770554638,0.16494199108551164,4.717990824099714,0.6606668633980949,0.21524620304956205,3.8530020713806152,23.755727767944336,0.12560510635375977,0.4885518360071515,0.9652830632116066,0.1754547357559204,39.333885192871094,179.489013671875,40.41366195678711,212.41909790039062,0.48045766848219923,11.580902099609375,51.25603103637695,7.52301025390625,54.13258361816406,
C:\My_Project\AIGC\AIGuard\unseen\Real_2.jpeg,real,aiguard_unseen_real,292,292,85264,0.21480621422949728,0.11398628354072571,0.005582723300904036,0.04897715151309967,0.0011204774491488934,-4.1004730671000305,1.1463453203683167,0.6187759637832642,137.12908935546875,330.1505432128906,1.978256133570532,0.17595802014790593,4.618355263157885,0.5876147745883561,0.12027903762857575,4.250784873962402,73.42666625976562,0.07223958522081375,0.4317993026528878,0.931879182381949,-0.10600593686103821,40.55720520019531,193.8280487060547,38.12400436401367,208.34661865234375,0.5199729686651965,15.65338134765625,38.775657653808594,11.687889099121094,26.495498657226562,
C:\My_Project\AIGC\AIGuard\unseen\Real_47.jpg,real,aiguard_unseen_real,342,342,116964,0.11154508582131055,0.12611326575279236,0.007693087216466665,0.061001408845186234,0.000599164457526058,-3.3867677571378816,0.47128095429818545,1.2971811294555664,163.7589569091797,401.1011657714844,2.2362321791618545,0.11420085975300615,5.185804478301018,0.6039411624465548,0.11990773556987018,5.186122894287109,41.2331657409668,0.013047957792878151,0.4368055263762677,0.6596728848899078,-0.0022278137039393187,8.079854965209961,214.90579223632812,20.981063842773438,231.83340454101562,0.8691353035459797,-7.833404541015625,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_12.JPG,real,aiguard_unseen_real,234,234,54756,0.19632846899384576,0.07139385491609573,0.004441663157194853,0.06221352145075798,0.0005470856558531523,-4.133712855320966,1.0358169623833249,0.7173263430595398,184.86965942382812,361.7408752441406,1.998100587243287,0.1713636724812842,6.184722126038773,0.5773656099342365,0.1479858571403369,5.3494439125061035,41.51978302001953,0.047576889395713806,0.4471457144294749,0.7279056295192119,-0.013314004056155682,34.47945022583008,184.4966583251953,44.3416633605957,213.14071655273438,0.504678784472674,10.859283447265625,57.843055725097656,6.466670989990234,32.11653137207031,
C:\My_Project\AIGC\AIGuard\unseen\Real_61.jpg,real,aiguard_unseen_real,1934,1934,3740356,0.16440518637056234,0.1280175894498825,0.012401951476931572,0.09687693417072296,0.0009748943848535419,-3.3299950798620688,0.5048583751860277,1.391007423400879,164.15658569335938,381.8955078125,2.1766769244356707,0.12836793520608478,5.231205563250224,0.5879490586082207,0.11985236750746806,5.587608337402344,31.033676147460938,0.2190096080303192,0.4472659297535655,0.8285877150538844,0.4169224798679352,22.173433303833008,170.3740692138672,38.24058532714844,209.1945037841797,0.504932227093514,14.805496215820312,56.93828582763672,1.234619140625,39.02368927001953,
C:\My_Project\AIGC\AIGuard\unseen\Real_8.JPG,real,aiguard_unseen_real,841,841,707281,0.1135063963362148,0.12345414608716965,0.006543434225022793,0.05300295352935791,0.0005103900912217796,-3.993054482800705,1.0890123372119382,0.21272985637187958,61.8410758972168,174.33119201660156,1.8785568470465235,0.19670574231129892,2.1712710641735904,0.7095155443594093,0.14910483328727878,2.430346965789795,62.72111511230469,0.2026575803756714,0.4435923836021778,0.704015890811428,-0.33569297194480896,56.834712982177734,190.2764129638672,49.38140869140625,191.38902282714844,0.377665366721485,32.61097717285156,33.78093719482422,13.570991516113281,10.109779357910156,
C:\My_Project\AIGC\AIGuard\unseen\Real_89.jpg,real,aiguard_unseen_real,2107,2107,4439449,0.06633341009906155,0.1207779124379158,0.01130681298673153,0.0936165601015091,0.0004156056384090334,-3.346846944078546,0.45634415649958554,1.2379604578018188,158.46896362304688,303.3612976074219,2.008417051635577,0.17582106203002168,5.0886602608494895,0.5421100363922662,0.11307479744420701,5.6822710037231445,31.737720489501953,0.1343907117843628,0.41076289462033183,1.1439886878355785,-0.25132670998573303,48.29838180541992,209.34078979492188,35.94023132324219,226.05177307128906,0.6101726018355828,-2.0517730712890625,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_64.jpg,real,aiguard_unseen_real,2173,2173,4721929,0.07068456941402378,0.05699053406715393,0.003366749733686447,0.059075597673654556,0.00015334790805354714,-3.9479378160092873,0.6510106974202062,0.5626490712165833,103.8111572265625,194.59027099609375,1.98879895120158,0.17906719860758497,3.5558353531855937,0.6048896397526187,0.12924525177578616,4.275758266448975,30.35442543029785,0.05048801749944687,0.47718146476262463,0.7292190520026973,-0.09509574621915817,45.63773727416992,183.4582061767578,36.86103439331055,203.0162353515625,0.4563852779549985,20.9837646484375,40.41386413574219,10.734210968017578,4.2378082275390625,
C:\My_Project\AIGC\AIGuard\unseen\Real_57.jpg,real,aiguard_unseen_real,228,228,51984,0.1347513679617316,0.17095085978507996,0.02013053558766842,0.11775626987218857,0.001919525326229632,-3.2396494479634,0.5993310458028762,1.3785216808319092,138.5147247314453,322.7724609375,2.1799118023230486,0.1286411865310637,4.530037800092334,0.5699921844166076,0.1114006090868756,5.6355671882629395,32.13901138305664,0.20032966136932373,0.42516123909291137,0.938366715273798,-0.3520481586456299,57.987457275390625,196.52294921875,48.620880126953125,222.04461669921875,0.47882140187927263,1.95538330078125,,,,
C:\My_Project\AIGC\AIGuard\unseen\Real_44.jpg,real,aiguard_unseen_real,2316,2316,5363856,0.08616541033084141,0.19915810227394104,0.051109906286001205,0.2566298246383667,0.002369113964959979,-2.711809965350143,0.3805006541642726,2.208583354949951,469.08563232421875,987.0241088867188,2.2233474891600427,0.11571094603500778,13.656000115420124,0.5776579306325123,0.11568795938310943,9.704976081848145,45.93684768676758,0.007909364998340607,0.4019821948261326,0.7246336856381016,-0.006744639948010445,53.70075607299805,171.90895080566406,63.14038848876953,211.0265655517578,0.34840078955140397,12.973434448242188,125.093505859375,17.059192657470703,15.17474365234375,
C:\My_Project\AIGC\AIGuard\unseen\Real_62.jpg,real,aiguard_unseen_real,1493,1493,2229049,0.05815347576176106,0.0713755264878273,0.010141783393919468,0.14209048449993134,0.00031898944871500134,-3.5734943331677074,0.6001979878693696,1.1972956657409668,172.75201416015625,415.2811279296875,2.152043957847102,0.13349161382418584,5.767280124653731,0.6191409162152092,0.13169080740685643,5.468296051025391,25.952219009399414,0.07335247844457626,0.47399393274494694,0.9975621404187952,-0.1374495029449463,45.851768493652344,190.2881317138672,38.522926330566406,199.82058715820312,0.46431057728538655,24.179412841796875,48.66484069824219,3.926166534423828,4.4810638427734375,
C:\My_Project\AIGC\AIGuard\unseen\Real_69.jpg,real,aiguard_unseen_real,687,687,471969,0.14623050630028273,0.124941885471344,0.007275873329490423,0.05823406204581261,0.0008251404506154358,-3.58947580469157,0.6119345914076902,0.9654639363288879,124.06434631347656,330.3412170410156,2.2194266725314207,0.11810198112211343,4.1066349261311155,0.6463419413002162,0.1366310166503099,4.235091209411621,34.362648010253906,0.09435366094112396,0.4409568057348512,0.9743294622880607,-0.18087509274482727,38.34755325317383,199.33079528808594,41.34463119506836,204.47950744628906,0.5233972669779515,19.520492553710938,44.00333023071289,35.54026794433594,48.91138458251953,
