id,path,fake_label,filter_attr,ftype,source,used_in_v815_training,source_stem,l1_p_real,l1_p_manip,cellc_p_fake,cellc_p_filter,v816_p_fake,v816_p_filter
repl0039_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0039_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-ddim,False,Celeb-real_id32_0004_427,0.10380007326602936,0.8961999416351318,0.9999206066131592,0.04999564215540886,0.9998737573623657,0.1476299911737442
repl0039_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0039_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-ddim,False,Celeb-real_id32_0004_427,0.10826617479324341,0.8917338252067566,0.9998608827590942,0.08506530523300171,0.9997863173484802,0.1773918867111206
repl0039_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0039_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-ddim,False,Celeb-real_id32_0004_427,0.11584287136793137,0.884157121181488,0.9999433755874634,0.06746834516525269,0.9999024868011475,0.17502039670944214
repl0040_clean,C:\My_Project\AIGC\v815_replication_set\repl0040_clean.jpg,1,0,none,DF40-cdf-DiT,False,11427,0.1099044531583786,0.890095591545105,0.9997181296348572,0.10653875768184662,0.9994248151779175,0.4988830089569092
repl0040_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0040_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-DiT,False,11427,0.1053776890039444,0.8946223258972168,0.9998356103897095,0.06743824481964111,0.999617338180542,0.8585618734359741
repl0040_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0040_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-DiT,False,11427,0.0957811251282692,0.9042189121246338,0.9999430179595947,0.05299936980009079,0.9998711347579956,0.3962715268135071
repl0040_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0040_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-DiT,False,11427,0.1000380739569664,0.8999618887901306,0.9997567534446716,0.13495951890945435,0.9995487332344055,0.5311408638954163
repl0040_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0040_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-DiT,False,11427,0.11091788858175278,0.889082133769989,0.9997969269752502,0.10842473804950714,0.999630331993103,0.5944889783859253
repl0041_clean,C:\My_Project\AIGC\v815_replication_set\repl0041_clean.jpg,1,0,none,DF40-cdf-pixart,False,YouTube-real_00006_469,0.094410240650177,0.9055896997451782,0.9999552965164185,0.0028357517439872026,0.9998140931129456,0.23573152720928192
repl0041_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0041_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-pixart,False,YouTube-real_00006_469,0.09979937225580215,0.9002006649971008,0.9999345541000366,0.0030093747191131115,0.9997243285179138,0.2343371957540512
repl0041_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0041_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-pixart,False,YouTube-real_00006_469,0.08791032433509827,0.9120896458625793,0.99994957447052,0.0029295342974364758,0.9998074173927307,0.23713867366313934
repl0041_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0041_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-pixart,False,YouTube-real_00006_469,0.09429917484521866,0.9057008028030396,0.999798595905304,0.011173161678016186,0.9994868040084839,0.3806142807006836
repl0041_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0041_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-pixart,False,YouTube-real_00006_469,0.09473788738250732,0.9052621126174927,0.9999581575393677,0.0027361586689949036,0.999832034111023,0.23202306032180786
repl0042_clean,C:\My_Project\AIGC\v815_replication_set\repl0042_clean.jpg,1,0,none,DF40-cdf-SiT,False,15366,0.09848733246326447,0.9015126824378967,0.9997462630271912,0.03136322647333145,0.999272882938385,0.2747453451156616
repl0042_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0042_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-SiT,False,15366,0.09206490218639374,0.9079350233078003,0.9998514652252197,0.0655033066868782,0.9996501207351685,0.8493098020553589
repl0042_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0042_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-SiT,False,15366,0.10476860404014587,0.8952313661575317,0.9998449087142944,0.028545023873448372,0.9995927214622498,0.3230631351470947
repl0042_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0042_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-SiT,False,15366,0.10367783904075623,0.8963221311569214,0.9996540546417236,0.03626982495188713,0.9990530610084534,0.27899545431137085
repl0042_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0042_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-SiT,False,15366,0.10260964184999466,0.8973904252052307,0.9998455047607422,0.029361054301261902,0.9995720982551575,0.30687665939331055
repl0043_clean,C:\My_Project\AIGC\v815_replication_set\repl0043_clean.jpg,1,0,none,DF40-cdf-SiT,False,20373,0.1049315556883812,0.8950684070587158,0.9991649389266968,0.05118820443749428,0.9974014759063721,0.42513567209243774
repl0043_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0043_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-SiT,False,20373,0.10197603702545166,0.8980239629745483,0.9997642636299133,0.06443788856267929,0.9993370175361633,0.8435345888137817
repl0043_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0043_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-SiT,False,20373,0.11374890804290771,0.8862511515617371,0.9995355606079102,0.025267593562602997,0.9982948899269104,0.33711397647857666
repl0043_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0043_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-SiT,False,20373,0.11238639056682587,0.8876135945320129,0.9994255304336548,0.03426573798060417,0.9980315566062927,0.34667128324508667
repl0043_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0043_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-SiT,False,20373,0.10361657291650772,0.8963834047317505,0.9995182752609253,0.03959500417113304,0.9983664155006409,0.45494914054870605
repl0044_clean,C:\My_Project\AIGC\v815_replication_set\repl0044_clean.jpg,1,0,none,DF40-cdf-DiT,False,22502,0.10921069979667664,0.890789270401001,0.9998824596405029,0.09162651747465134,0.999797523021698,0.6261353492736816
repl0044_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0044_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-DiT,False,22502,0.1073458343744278,0.8926541805267334,0.9997039437294006,0.10301946848630905,0.9994766116142273,0.8787057995796204
repl0044_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0044_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-DiT,False,22502,0.10599861294031143,0.8940013647079468,0.9999033212661743,0.045696921646595,0.9997673630714417,0.5387436151504517
repl0044_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0044_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-DiT,False,22502,0.11191415041685104,0.8880857825279236,0.9998718500137329,0.08192620426416397,0.9997825026512146,0.593948483467102
repl0044_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0044_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-DiT,False,22502,0.10916374623775482,0.8908362984657288,0.9998049139976501,0.09507706761360168,0.9996694326400757,0.7067665457725525
repl0045_clean,C:\My_Project\AIGC\v815_replication_set\repl0045_clean.jpg,1,0,none,DF40-cdf-SiT,False,6009,0.11952541768550873,0.8804745674133301,0.999925971031189,0.013663670979440212,0.9997161030769348,0.6188933253288269
repl0045_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0045_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-SiT,False,6009,0.10990779846906662,0.8900921940803528,0.9999330043792725,0.01819027215242386,0.9998206496238708,0.7411714792251587
repl0045_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0045_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-SiT,False,6009,0.11965883523225784,0.8803411722183228,0.999940037727356,0.009447104297578335,0.999763548374176,0.4494798481464386
repl0045_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0045_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-SiT,False,6009,0.12105126678943634,0.8789487481117249,0.9998999834060669,0.022297274321317673,0.9996891021728516,0.6686011552810669
repl0045_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0045_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-SiT,False,6009,0.11875487118959427,0.8812451958656311,0.9999064207077026,0.011625994928181171,0.9996625185012817,0.4964662790298462
repl0046_clean,C:\My_Project\AIGC\v815_replication_set\repl0046_clean.jpg,1,0,none,DF40-cdf-sd2.1,False,YouTube-real_00023_312,0.11337847262620926,0.8866214752197266,0.9999507665634155,0.0028925170190632343,0.9998127818107605,0.07170567661523819
repl0046_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0046_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-sd2.1,False,YouTube-real_00023_312,0.09974412620067596,0.9002559185028076,0.9999771118164062,0.0026883778627961874,0.9999316930770874,0.15002773702144623
repl0046_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0046_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-sd2.1,False,YouTube-real_00023_312,0.11824086308479309,0.8817591071128845,0.9999324083328247,0.0037831352092325687,0.9997321963310242,0.10815434157848358
repl0046_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0046_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-sd2.1,False,YouTube-real_00023_312,0.11621168255805969,0.8837883472442627,0.9999486207962036,0.002931153168901801,0.9998025298118591,0.07699558138847351
repl0046_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0046_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-sd2.1,False,YouTube-real_00023_312,0.11811690777540207,0.8818831443786621,0.9999463558197021,0.0032838378101587296,0.9998069405555725,0.07798024266958237
repl0047_clean,C:\My_Project\AIGC\v815_replication_set\repl0047_clean.jpg,1,0,none,DF40-cdf-pixart,False,Celeb-real_id56_0005_271,0.08293228596448898,0.9170677065849304,0.9999722242355347,0.003372211940586567,0.9999427795410156,0.15639232099056244
repl0047_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0047_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-pixart,False,Celeb-real_id56_0005_271,0.07800851762294769,0.9219915270805359,0.9999672174453735,0.003961400594562292,0.9999302625656128,0.20341917872428894
repl0047_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0047_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-pixart,False,Celeb-real_id56_0005_271,0.07670861482620239,0.9232913851737976,0.9999798536300659,0.00352055998519063,0.9999613761901855,0.18137411773204803
repl0047_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0047_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-pixart,False,Celeb-real_id56_0005_271,0.07328267395496368,0.9267172813415527,0.9999730587005615,0.005352041684091091,0.9999538660049438,0.2067432701587677
repl0047_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0047_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-pixart,False,Celeb-real_id56_0005_271,0.08028488606214523,0.9197150468826294,0.9999736547470093,0.0034402497112751007,0.999947190284729,0.16345858573913574
repl0048_clean,C:\My_Project\AIGC\v815_replication_set\repl0048_clean.jpg,1,0,none,DF40-cdf-sd2.1,False,Celeb-real_id29_0003_331,0.11829379200935364,0.881706178188324,0.9998990297317505,0.014989635907113552,0.9997791647911072,0.1954338699579239
repl0048_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0048_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-sd2.1,False,Celeb-real_id29_0003_331,0.13012003898620605,0.869879961013794,0.9999339580535889,0.007708401884883642,0.9997914433479309,0.36414024233818054
repl0048_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0048_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-sd2.1,False,Celeb-real_id29_0003_331,0.10944932699203491,0.8905506730079651,0.9999243021011353,0.012695364654064178,0.9998132586479187,0.26237979531288147
repl0048_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0048_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-sd2.1,False,Celeb-real_id29_0003_331,0.12267099320888519,0.8773290514945984,0.9999138116836548,0.015062947757542133,0.999813973903656,0.23038585484027863
repl0048_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0048_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-sd2.1,False,Celeb-real_id29_0003_331,0.11585868895053864,0.8841413259506226,0.9999051094055176,0.017129095271229744,0.999806821346283,0.21408672630786896
repl0049_clean,C:\My_Project\AIGC\v815_replication_set\repl0049_clean.jpg,1,0,none,DF40-cdf-SiT,False,21329,0.1065322533249855,0.8934677839279175,0.9998812675476074,0.01264231838285923,0.9995860457420349,0.17594759166240692
repl0049_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0049_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-SiT,False,21329,0.0994124710559845,0.9005874991416931,0.9998565912246704,0.029715267941355705,0.9995465874671936,0.7535045146942139
repl0049_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0049_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-SiT,False,21329,0.11532500386238098,0.8846750259399414,0.9998482465744019,0.014282048679888248,0.999479353427887,0.23245006799697876
repl0049_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0049_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-SiT,False,21329,0.1094692200422287,0.8905308246612549,0.9998356103897095,0.0121018560603261,0.999319314956665,0.21081238985061646
repl0049_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0049_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-SiT,False,21329,0.11091919988393784,0.889080822467804,0.9998406171798706,0.013976631686091423,0.9993972778320312,0.290272980928421
repl0050_clean,C:\My_Project\AIGC\v815_replication_set\repl0050_clean.jpg,1,0,none,DF40-cdf-pixart,False,YouTube-real_00041_293,0.09417133033275604,0.905828595161438,0.9998511075973511,0.025310970842838287,0.999808132648468,0.1868807077407837
repl0050_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0050_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-pixart,False,YouTube-real_00041_293,0.1005164235830307,0.8994835615158081,0.9999431371688843,0.00979145523160696,0.9998990297317505,0.19582508504390717
repl0050_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0050_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-pixart,False,YouTube-real_00041_293,0.09317486733198166,0.9068251848220825,0.9999438524246216,0.013619733974337578,0.9999058246612549,0.22453118860721588
repl0050_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0050_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-pixart,False,YouTube-real_00041_293,0.09158430993556976,0.9084157347679138,0.9998679161071777,0.026094386354088783,0.9998244643211365,0.24554425477981567
repl0050_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0050_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-pixart,False,YouTube-real_00041_293,0.09635717421770096,0.9036428928375244,0.9998725652694702,0.02542947046458721,0.999834418296814,0.20144926011562347
repl0051_clean,C:\My_Project\AIGC\v815_replication_set\repl0051_clean.jpg,1,0,none,DF40-cdf-pixart,False,Celeb-real_id4_0007_114,0.07889292389154434,0.9211071133613586,0.9999744892120361,0.002743538236245513,0.9999343156814575,0.17483779788017273
repl0051_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0051_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-pixart,False,Celeb-real_id4_0007_114,0.08386751264333725,0.9161324501037598,0.999975323677063,0.002459466690197587,0.9999369382858276,0.16721224784851074
repl0051_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0051_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-pixart,False,Celeb-real_id4_0007_114,0.07279463857412338,0.9272053837776184,0.9999734163284302,0.003058353206142783,0.9999288320541382,0.20811834931373596
repl0051_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0051_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-pixart,False,Celeb-real_id4_0007_114,0.07594414055347443,0.9240558743476868,0.9999679327011108,0.00420226389542222,0.9999227523803711,0.26698336005210876
repl0051_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0051_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-pixart,False,Celeb-real_id4_0007_114,0.07741663604974747,0.9225834012031555,0.9999768733978271,0.0030265094246715307,0.9999440908432007,0.19360129535198212
repl0052_clean,C:\My_Project\AIGC\v815_replication_set\repl0052_clean.jpg,1,0,none,DF40-cdf-sd2.1,False,Celeb-real_id41_0008_116,0.10555645823478699,0.8944435119628906,0.9998206496238708,0.025815628468990326,0.9995824694633484,0.48661690950393677
repl0052_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0052_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-sd2.1,False,Celeb-real_id41_0008_116,0.10964163392782211,0.8903584480285645,0.9997439980506897,0.021268051117658615,0.9994016885757446,0.5146144032478333
repl0052_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0052_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-sd2.1,False,Celeb-real_id41_0008_116,0.10812614858150482,0.8918738961219788,0.9997949004173279,0.03921052813529968,0.9995355606079102,0.5660726428031921
repl0052_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0052_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-sd2.1,False,Celeb-real_id41_0008_116,0.10758667439222336,0.8924132585525513,0.9998238682746887,0.022538354620337486,0.9995717406272888,0.5010193586349487
repl0052_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0052_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-sd2.1,False,Celeb-real_id41_0008_116,0.10670427978038788,0.8932957649230957,0.9998283386230469,0.027650311589241028,0.9996022582054138,0.5307650566101074
repl0053_clean,C:\My_Project\AIGC\v815_replication_set\repl0053_clean.jpg,1,0,none,DF40-cdf-sd2.1,False,YouTube-real_00159_432,0.11027424037456512,0.8897256851196289,0.9998811483383179,0.02217225357890129,0.9998138546943665,0.13031458854675293
repl0053_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0053_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-sd2.1,False,YouTube-real_00159_432,0.12145679444074631,0.8785431981086731,0.9998838901519775,0.03188676759600639,0.9997938275337219,0.32756608724594116
repl0053_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0053_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-sd2.1,False,YouTube-real_00159_432,0.10269955545663834,0.8973004817962646,0.9999099969863892,0.015578914433717728,0.9998120665550232,0.1417762190103531
repl0053_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0053_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-sd2.1,False,YouTube-real_00159_432,0.11270722001791,0.8872928023338318,0.9998549222946167,0.027141442522406578,0.9997863173484802,0.140829935669899
repl0053_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0053_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-sd2.1,False,YouTube-real_00159_432,0.10689404606819153,0.8931059241294861,0.9998910427093506,0.02566448226571083,0.9998400211334229,0.154381662607193
repl0054_clean,C:\My_Project\AIGC\v815_replication_set\repl0054_clean.jpg,1,0,none,DF40-cdf-sd2.1,False,Celeb-real_id1_0000_310,0.12317482382059097,0.876825213432312,0.9996703863143921,0.024306951090693474,0.9991887211799622,0.22461101412773132
repl0054_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0054_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-sd2.1,False,Celeb-real_id1_0000_310,0.11579672247171402,0.8842032551765442,0.999876856803894,0.013519550673663616,0.9997270703315735,0.3689657151699066
repl0054_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0054_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-sd2.1,False,Celeb-real_id1_0000_310,0.12004461884498596,0.8799554109573364,0.9995946288108826,0.02835777960717678,0.9989734888076782,0.24912604689598083
repl0054_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0054_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-sd2.1,False,Celeb-real_id1_0000_310,0.12029922008514404,0.8797007203102112,0.9996771812438965,0.029793597757816315,0.9992426633834839,0.2919134795665741
repl0054_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0054_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-sd2.1,False,Celeb-real_id1_0000_310,0.12480868399143219,0.875191330909729,0.9996969699859619,0.023623500019311905,0.9992621541023254,0.21109890937805176
repl0055_clean,C:\My_Project\AIGC\v815_replication_set\repl0055_clean.jpg,1,0,none,DF40-cdf-pixart,False,Celeb-real_id35_0006_043,0.08097827434539795,0.919021725654602,0.9999556541442871,0.002159691881388426,0.9997701048851013,0.23521046340465546
repl0055_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0055_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-pixart,False,Celeb-real_id35_0006_043,0.0870392918586731,0.9129607081413269,0.9999459981918335,0.002172961598262191,0.9997275471687317,0.2364126741886139
repl0055_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0055_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-pixart,False,Celeb-real_id35_0006_043,0.07771114259958267,0.9222888350486755,0.9999500513076782,0.0021683324594050646,0.9997286200523376,0.23595738410949707
repl0055_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0055_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-pixart,False,Celeb-real_id35_0006_043,0.07872162759304047,0.9212783575057983,0.9999531507492065,0.0021556939464062452,0.9997535347938538,0.23895682394504547
repl0055_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0055_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-pixart,False,Celeb-real_id35_0006_043,0.08389539271593094,0.9161046147346497,0.9999579191207886,0.0021660723723471165,0.9997863173484802,0.2497967928647995
repl0056_clean,C:\My_Project\AIGC\v815_replication_set\repl0056_clean.jpg,1,0,none,DF40-cdf-pixart,False,YouTube-real_00285_129,0.0821390450000763,0.9178609251976013,0.9999334812164307,0.039739131927490234,0.9999098777770996,0.5042601823806763
repl0056_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0056_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-pixart,False,YouTube-real_00285_129,0.09757604449987411,0.9024239182472229,0.9999687671661377,0.011168737895786762,0.9999375343322754,0.43169623613357544
repl0056_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0056_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-pixart,False,YouTube-real_00285_129,0.07879921048879623,0.9212007522583008,0.9999604225158691,0.013183477334678173,0.99989914894104,0.44198182225227356
repl0056_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0056_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-pixart,False,YouTube-real_00285_129,0.08090262860059738,0.919097363948822,0.9999010562896729,0.07559262216091156,0.9998949766159058,0.6145783066749573
repl0056_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0056_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-pixart,False,YouTube-real_00285_129,0.08128578960895538,0.9187142252922058,0.999934196472168,0.04693791642785072,0.9999198913574219,0.5064433217048645
repl0057_clean,C:\My_Project\AIGC\v815_replication_set\repl0057_clean.jpg,1,0,none,DF40-cdf-DiT,False,28154,0.10832810401916504,0.8916718363761902,0.9998867511749268,0.08166210353374481,0.9997877478599548,0.33221468329429626
repl0057_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0057_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-DiT,False,28154,0.09664532542228699,0.9033546447753906,0.9997093081474304,0.08411230146884918,0.9993333220481873,0.796653151512146
repl0057_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0057_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-DiT,False,28154,0.1145743727684021,0.8854256272315979,0.9999668598175049,0.058393750339746475,0.9999302625656128,0.43958580493927
repl0057_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0057_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-DiT,False,28154,0.10080091655254364,0.8991990089416504,0.9999276399612427,0.04500214383006096,0.9998437166213989,0.2392912656068802
repl0057_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0057_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-DiT,False,28154,0.1001448929309845,0.8998551368713379,0.9999200105667114,0.08999346941709518,0.9998555183410645,0.39587825536727905
repl0058_clean,C:\My_Project\AIGC\v815_replication_set\repl0058_clean.jpg,1,0,none,DF40-cdf-pixart,False,Celeb-real_id38_0009_131,0.09281477332115173,0.9071852564811707,0.999879002571106,0.009580524638295174,0.9996569156646729,0.19505393505096436
repl0058_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0058_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-pixart,False,Celeb-real_id38_0009_131,0.10196476429700851,0.8980352282524109,0.999911904335022,0.005638014525175095,0.9997277855873108,0.16972774267196655
repl0058_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0058_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-pixart,False,Celeb-real_id38_0009_131,0.08426790684461594,0.9157321453094482,0.9999145269393921,0.007012678775936365,0.999688982963562,0.21339860558509827
repl0058_eye_enlarging,C:\My_Project\AIGC\v815_replication_set\repl0058_eye_enlarging.jpg,1,1,eye_enlarging,DF40-cdf-pixart,False,Celeb-real_id38_0009_131,0.09347046166658401,0.9065294861793518,0.9998574256896973,0.011618714779615402,0.9996310472488403,0.20460781455039978
repl0058_face_reshaping,C:\My_Project\AIGC\v815_replication_set\repl0058_face_reshaping.jpg,1,1,face_reshaping,DF40-cdf-pixart,False,Celeb-real_id38_0009_131,0.08928094804286957,0.910719096660614,0.9998904466629028,0.010289018973708153,0.99970942735672,0.2070651650428772
repl0059_clean,C:\My_Project\AIGC\v815_replication_set\repl0059_clean.jpg,1,0,none,DF40-cdf-sd2.1,False,Celeb-real_id31_0009_458,0.10139068216085434,0.8986093401908875,0.9999531507492065,0.0023405766114592552,0.9997624754905701,0.11953654140233994
repl0059_smoothing_medium,C:\My_Project\AIGC\v815_replication_set\repl0059_smoothing_medium.jpg,1,1,smoothing_medium,DF40-cdf-sd2.1,False,Celeb-real_id31_0009_458,0.11099507659673691,0.8890049457550049,0.999967098236084,0.0029283310286700726,0.9998669624328613,0.3029170036315918
repl0059_whitening_medium,C:\My_Project\AIGC\v815_replication_set\repl0059_whitening_medium.jpg,1,1,whitening_medium,DF40-cdf-sd2.1,False,Celeb-real_id31_0009_458,0.10055109113454819,0.8994489312171936,0.9999454021453857,0.0022294861264526844,0.9996881484985352,0.1099977046251297
